CBD,LAT,LON,THK,SRF
1850,-88.9084,-100.8242,2879,2781
1850.2,-88.9101,-100.8496,2880,2782
1850.4,-88.9102,-101.1062,2887,2783
1850.6,-88.9152,-101.2219,2894,2784
1850.8,-88.9153,-101.3408,2906,2784
1851,-88.917,-101.541,2910,2785
1851.2,-88.9187,-101.7529,2913,2786
1851.4,-88.9221,-101.8713,2926,2787
1851.6,-88.9254,-102.0269,2942,2786
1851.8,-88.9272,-102.2507,2952,2787
1852,-88.9272,-102.3628,2958,2788
1852.2,-88.9289,-102.5413,2974,2790
1852.4,-88.9323,-102.7202,2972,2791
1852.6,-88.9323,-102.8796,2973,2792
1852.8,-88.934,-102.9353,2976,2792
1853,-88.9391,-103.1721,2969,2793
1853.2,-88.9391,-103.2759,2960,2793
1853.4,-88.9408,-103.4595,2929,2794
1853.6,-88.9426,-103.7253,2892,2795
1853.8,-88.9426,-103.9116,2868,2796
1854,-88.9443,-104.0125,2931,2797
1854.2,-88.9494,-104.1973,2938,2797
1854.4,-88.9494,-104.3499,2947,2797
1854.6,-88.9511,-104.5251,2952,2797
1854.8,-88.9529,-104.7136,2948,2798
1855,-88.9546,-104.8182,2950,2800
1855.2,-88.9563,-105.0405,2954,2800
1855.4,-88.9597,-105.2768,2981,2801
1855.6,-88.9614,-105.4099,3022,2801
1855.8,-88.9631,-105.6036,3018,2801
1856,-88.9631,-105.7681,3013,2802
1856.2,-88.9648,-105.876,3012,2801
1856.4,-88.9666,-106.0715,3012,2801
1856.6,-88.9716,-106.3573,3008,2801
1856.8,-88.9716,-106.4327,3008,2800
1857,-88.9734,-106.6298,3003,2799
1857.2,-88.9768,-106.8107,2995,2798
1857.4,-88.9768,-106.9349,2983,2796
1857.6,-88.9785,-107.1657,2968,2796
1857.8,-88.9802,-107.368,2948,2793
1858,-88.9803,-107.5241,2938,2792
1858.2,-88.9837,-107.7236,2931,2790
1858.4,-88.9854,-107.8652,2927,2789
1858.6,-88.9871,-108.1164,2912,2789
1858.8,-88.9888,-108.2412,2846,2788
1859,-88.9905,-108.3812,2766,2789
1859.2,-88.9906,-108.5089,2738,2789
1859.4,-88.9923,-108.8089,2738,2790
1859.6,-88.9957,-108.9832,2755,2791
1859.8,-88.9957,-109.0789,2788,2793
1860,-88.9991,-109.3358,2735,2796
1860.2,-89.0008,-109.5297,2713,2799
1860.4,-89.0008,-109.6406,2729,2801
1860.6,-89.0009,-109.834,2827,2804
1860.8,-89.0043,-110.1112,2816,2806
1861,-89.0043,-110.2406,2827,2807
1861.2,-89.0077,-110.3695,2846,2808
1861.4,-89.0094,-110.6984,2856,2810
1861.6,-89.0095,-110.7638,2858,2811
