CBD,LAT,LON,THK,SRF
0,-77.875,166.9133,9999,9999
1,-77.875107,166.913101,9999,9999
2,-77.875107,166.912903,9999,9999
3,-77.875107,166.912704,9999,9999
4,-77.875107,166.912506,9999,9999
5,-77.875198,166.912292,9999,9999
6,-77.875198,166.912094,9999,9999
7,-77.875198,166.912003,9999,9999
8,-77.875198,166.911804,9999,9999
9,-77.875198,166.911606,9999,9999
10,-77.875198,166.911407,9999,9999
11,-77.875305,166.911194,9999,9999
12,-77.875305,166.910995,9999,9999
13,-77.875305,166.910797,9999,9999
14,-77.875305,166.911301,9999,9999
15,-77.875305,166.911194,9999,9999
16,-77.875397,166.910995,9999,9999
17,-77.875397,166.912903,9999,9999
18,-77.875397,166.915298,9999,9999
19,-77.875397,166.915207,9999,9999
20,-77.875397,166.916306,9999,9999
21,-77.876099,166.914795,9999,9999
22,-77.876099,166.914597,9999,9999
23,-77.876205,166.914398,9999,9999
24,-77.877594,166.912094,9999,9999
25,-77.877594,166.911896,9999,9999
26,-77.877594,166.907806,9999,9999
27,-77.877594,166.9021,9999,9999
28,-77.877701,166.899796,9999,9999
29,-77.877701,166.895401,9999,9999
30,-77.877701,166.890503,9999,9999
31,-77.877701,166.8862,9999,9999
32,-77.877701,166.881104,9999,9999
33,-77.877701,166.878998,9999,9999
34,-77.877808,166.874603,9999,9999
35,-77.879196,166.871597,9999,9999
36,-77.879196,166.871399,9999,9999
37,-77.879196,166.871307,9999,9999
38,-77.879196,166.871094,9999,9999
39,-77.879196,166.870895,9999,9999
40,-77.879196,166.870697,9999,9999
41,-77.879303,166.870499,9999,9999
42,-77.879303,166.8703,9999,9999
43,-77.879303,166.870102,9999,9999
44,-77.879303,166.869904,9999,9999
45,-77.877899,166.876694,9999,9999
46,-77.878006,166.902496,9999,9999
47,-77.876602,166.938095,9999,9999
48,-77.875305,166.985199,9999,9999
49,-77.872604,167.030304,9999,9999
50,-77.872604,167.080307,9999,9999
51,-77.869202,167.141907,9999,9999
52,-77.867096,167.204193,9999,9999
53,-77.873993,167.264404,9999,9999
54,-77.882294,167.304703,9999,9999
55,-77.892593,167.349106,9999,9999
56,-77.903595,167.386002,9999,9999
57,-77.912598,167.432495,9999,9999
58,-77.921494,167.475494,9999,9999
59,-77.932602,167.511597,9999,9999
60,-77.9422,167.557404,9999,9999
61,-77.951797,167.594894,9999,9999
62,-77.962204,167.638702,9999,9999
