CBD,LAT,LON,THK,SRF
550,-77.0396,122.422,3645,3073
551,-77.01759,122.3698,3625,3080
552,-76.99699,122.3087,3613,3089
553,-76.97639,122.2387,3606,3097
554,-76.9579,122.1707,3596,3104
555,-76.9386,122.1069,3583,3109
556,-76.9194,122.0368,3647,3116
557,-76.90021,121.973,3640,3119
558,-76.87891,121.9029,3631,3121
559,-76.8597,121.837,3621,3124
560,-76.83839,121.7759,3604,3126
561,-76.8185,121.723,3587,3130
562,-76.79581,121.6619,3585,3133
563,-76.77451,121.6022,3568,3140
564,-76.75391,121.5452,3569,3146
565,-76.7319,121.4882,3553,3152
566,-76.7113,121.4291,3568,3156
567,-76.68941,121.3715,3558,3157
568,-76.6674,121.3138,3535,3156
569,-76.6434,121.3007,3554,3154
570,-76.61929,121.3502,3533,3153
571,-76.5994,121.4182,3522,3154
572,-76.57809,121.4854,3544,3153
573,-76.5575,121.5493,3446,3152
574,-76.5363,121.618,3434,3149
575,-76.5157,121.6853,3437,3149
576,-76.4985,121.7738,3397,3150
577,-76.4848,121.8645,3441,3153
578,-76.47169,121.9496,3456,3152
579,-76.4566,122.0403,3463,3152
580,-76.4408,122.1336,3485,3152
581,-76.4278,122.2222,3516,3153
582,-76.4127,122.3122,3542,3148
583,-76.3996,122.4007,3538,3142
584,-76.3831,122.4845,3573,3136
585,-76.3701,122.5772,3616,3138
586,-76.355,122.6665,3617,3142
587,-76.3399,122.7557,3702,3141
588,-76.3261,122.8443,3683,3138
589,-76.31171,122.9363,3736,3135
590,-76.2959,123.0222,3640,3139
591,-76.2829,123.1142,3467,3141
592,-76.26781,123.2034,3512,3143
593,-76.2534,123.2893,3554,3139
594,-76.2383,123.3813,3598,3140
595,-76.2238,123.4678,3512,3140
596,-76.20869,123.5564,3523,3144
597,-76.19431,123.6408,3566,3149
598,-76.1785,123.7315,3597,3155
599,-76.16479,123.8173,3619,3162
600,-76.1497,123.9072,3619,3160
601,-76.1353,123.9958,3629,3158
602,-76.1201,124.0823,3648,3153
603,-76.105,124.1695,3669,3162
604,-76.0899,124.2581,3761,3167
605,-76.0748,124.3439,3778,3176
606,-76.06039,124.4298,3956,3178
607,-76.0446,124.5177,3969,3182
608,-76.0302,124.6028,4025,3178
609,-76.0144,124.6886,4048,3175
610,-75.9993,124.771,4134,3169
611,-75.98489,124.8603,4188,3168
612,-75.9691,124.9475,4304,3166
613,-75.9554,125.034,4320,3167
614,-75.9382,125.1212,2751,3170
615,-75.92239,125.2043,2364,3174
616,-75.908,125.2943,2547,3175
617,-75.89149,125.3794,2728,3173
618,-75.87711,125.4659,2858,3169
619,-75.8613,125.5497,2741,3167
620,-75.84689,125.6348,2886,3168
621,-75.8297,125.7214,2812,3173
622,-75.81531,125.8065,2783,3174
623,-75.7988,125.8903,2992,3171
624,-75.78371,125.9747,3200,3162
625,-75.7679,126.0619,2901,3155
626,-75.75211,126.1498,2983,3151
627,-75.737,126.2309,3079,3152
628,-75.72121,126.3139,3332,3153
629,-75.7061,126.3991,3442,3154
630,-75.69031,126.4849,3456,3153
631,-75.6738,126.568,3456,3154
632,-75.65871,126.6525,3406,3156
633,-75.6429,126.7362,3388,3160
634,-75.6264,126.8248,3329,3163
635,-75.6107,126.9065,3296,3167
636,-75.5956,126.9896,3379,3169
637,-75.5791,127.0658,2944,3166
638,-75.564,127.1537,2828,3161
639,-75.5475,127.2437,2780,3155
640,-75.53169,127.3247,2799,3155
641,-75.5152,127.4071,2836,3154
642,-75.50011,127.4895,2757,3154
643,-75.48289,127.5719,2731,3151
644,-75.4671,127.657,2716,3150
645,-75.452,127.7401,2732,3149
646,-75.43559,127.8239,2658,3150
647,-75.4191,127.9028,2676,3146
648,-75.40331,127.9887,2390,3141
649,-75.3882,128.071,2454,3135
650,-75.3717,128.1527,2491,3133
651,-75.3559,128.2358,2294,3134
652,-75.3381,128.3203,2421,3139
653,-75.323,128.4012,2900,3143
654,-75.3065,128.483,2458,3143
655,-75.2907,128.564,2983,3140
656,-75.2756,128.6464,2282,3135
657,-75.25841,128.7302,2323,3128
658,-75.2419,128.8112,2205,3120
659,-75.2261,128.8929,2323,3114
660,-75.2103,128.9705,2355,3113
661,-75.1925,129.0557,2302,3112
662,-75.17599,129.1373,2209,3112
663,-75.1595,129.217,2251,3107
664,-75.1451,129.2966,2359,3104
665,-75.1279,129.3756,2394,3100
666,-75.11011,129.4553,2424,3097
667,-75.095,129.5383,2473,3092
668,-75.0799,129.6207,2710,3084
669,-75.0627,129.6991,2710,3079
670,-75.04491,129.7828,2636,3074
671,-75.0284,129.8611,2503,3072
672,-75.01331,129.9393,2606,3067
673,-74.9968,130.0197,2637,3064
674,-74.9796,130.0973,2786,3062
675,-74.96249,130.179,2748,3065
676,-74.9453,130.2607,3057,3066
677,-74.93021,130.3356,3102,3065
678,-74.91299,130.4152,2975,3061
679,-74.8952,130.4941,2996,3058
680,-74.87869,130.5731,3150,3058
681,-74.8622,130.6508,3248,3058
682,-74.845,130.7235,3145,3058
683,-74.8293,130.8018,3152,3056
684,-74.8114,130.8835,3151,3057
685,-74.797,130.9694,3094,3057
686,-74.7832,131.0524,2999,3055
687,-74.7695,131.1342,2721,3051
688,-74.7523,131.2172,2882,3047
689,-74.7338,131.2886,3111,3044
690,-74.7166,131.3545,3160,3039
691,-74.6967,131.4225,3237,3033
692,-74.6796,131.4954,3381,3027
693,-74.6617,131.5736,3238,3023
694,-74.64661,131.6519,3305,3019
695,-74.6288,131.7301,3247,3017
696,-74.6116,131.8064,3309,3014
697,-74.59441,131.8778,3260,3005
698,-74.5766,131.9519,3254,2987
708,-74.3761,131.7535,3474,3020
709,-74.3582,131.6924,3505,3019
714,-74.2765,131.373,3558,3046
715,-74.2614,131.3037,3605,3055
719,-74.18449,131.0895,3750,3057
720,-74.1646,131.038,3708,3056
721,-74.146,130.9838,3853,3054
722,-74.1302,130.9205,3844,3053
723,-74.1124,130.8588,3866,3052
724,-74.1035,130.8265,3857,3052
743,-73.9799,130.3568,3909,3066
744,-73.9606,130.306,3875,3035
750,-73.9043,129.9208,3582,3076
751,-73.916,129.8549,3589,3089
752,-73.92909,129.7889,3692,3096
753,-73.9339,129.7581,3651,3099
754,-73.9344,129.7557,3549,3100
774,-73.98399,129.5308,3561,3077
776,-74.01489,129.4127,3637,3080
780,-74.0849,129.2177,3758,3118
781,-74.1028,129.1642,3741,3111
782,-74.11861,129.1099,3766,3105
783,-74.1364,129.0591,3824,3102
784,-74.15021,128.9945,3820,3103
785,-74.16051,128.9231,3820,3110
786,-74.17281,128.8496,3755,3116
787,-74.18449,128.7789,3783,3120
788,-74.1962,128.7062,3887,3122
789,-74.2072,128.6348,3830,3124
790,-74.2188,128.562,3786,3128
791,-74.2312,128.4891,3784,3129
792,-74.2422,128.4164,3767,3130
793,-74.2538,128.347,3798,3131
803,-74.40221,127.7092,4064,3147
804,-74.4173,127.6419,3927,3159
806,-74.4454,127.5108,3744,3180
807,-74.45711,127.44,4004,3186
808,-74.4695,127.3672,3979,3189
809,-74.4818,127.2924,3967,3188
810,-74.4962,127.2203,3927,3188
811,-74.50861,127.151,3870,3190
812,-74.52161,127.085,3782,3189
813,-74.5354,127.0116,3626,3189
814,-74.5491,126.9408,3377,3183
815,-74.56081,126.8701,3372,3182
816,-74.57381,126.7973,3455,3175
817,-74.5889,126.7245,3401,3177
818,-74.60201,126.6538,3591,3174
819,-74.6143,126.5838,3617,3182
820,-74.6274,126.5137,3563,3184
821,-74.6404,126.4417,3565,3188
822,-74.6548,126.3675,2695,3190
823,-74.66859,126.2975,3001,3197
824,-74.68089,126.2281,2586,3200
825,-74.694,126.1588,3655,3200
826,-74.7084,126.0812,2834,3198
827,-74.7215,126.0104,2254,3204
828,-74.7338,125.9397,2401,3212
829,-74.7469,125.8704,2490,3221
830,-74.7599,125.7948,3255,3225
831,-74.7729,125.7186,3532,3227
832,-74.7874,125.6486,3525,3224
833,-74.7997,125.5758,3468,3222
834,-74.8121,125.5023,3414,3222
835,-74.8251,125.4254,3300,3227
836,-74.83611,125.3471,3255,3233
837,-74.8492,125.2737,3282,3236
838,-74.8602,125.1981,3219,3237
839,-74.8746,125.1274,3063,3238
840,-74.8876,125.0484,3039,3241
841,-74.89931,124.9777,2805,3244
842,-74.91229,124.9043,2736,3249
843,-74.9254,124.8335,3042,3256
844,-74.9391,124.7559,2965,3259
845,-74.95081,124.6818,3303,3256
846,-74.96449,124.6076,3751,3247
847,-74.9769,124.5355,3311,3239
848,-74.9886,124.4621,3193,3235
849,-75.0023,124.3872,3222,3238
850,-75.0146,124.313,3489,3237
851,-75.02631,124.2375,3482,3237
852,-75.0407,124.1668,3468,3230
853,-75.0531,124.0899,3437,3228
854,-75.06551,124.0192,3029,3224
855,-75.07919,123.9443,3128,3224
856,-75.0909,123.875,3240,3221
857,-75.10249,123.796,3177,3221
858,-75.1163,123.7205,3206,3219
859,-75.1279,123.6456,3195,3220
860,-75.14101,123.568,3133,3217
861,-75.1506,123.4939,3171,3214
862,-75.16431,123.4149,3150,3208
863,-75.17529,123.3373,3184,3203
864,-75.187,123.2625,3073,3202
865,-75.1994,123.1863,3071,3202
866,-75.2103,123.1114,3092,3203
867,-75.222,123.0345,3158,3202
868,-75.23511,122.9583,3063,3206
869,-75.2467,122.8807,3028,3214
870,-75.257,122.8017,2961,3224
871,-75.26939,122.7221,3078,3233
872,-75.2811,122.6486,2971,3242
873,-75.2921,122.5731,2987,3253
874,-75.3051,122.4982,2788,3262
875,-75.3161,122.4172,2775,3264
876,-75.3284,122.3376,2687,3261
877,-75.3394,122.2641,2682,3252
878,-75.3504,122.1851,2597,3247
879,-75.36349,122.1096,2845,3242
880,-75.37511,122.0293,3036,3241
881,-75.3868,121.9503,3166,3241
882,-75.3978,121.8727,3033,3245
883,-75.4088,121.7958,3148,3249
884,-75.4198,121.721,3247,3249
885,-75.4314,121.6399,3306,3242
886,-75.4431,121.5617,3421,3238
887,-75.4541,121.4834,3328,3240
888,-75.4651,121.4092,3315,3247
889,-75.4761,121.3255,3304,3252
890,-75.4884,121.2492,3533,3249
891,-75.4994,121.1723,3276,3248
892,-75.51041,121.0934,3191,3249
893,-75.52139,121.0199,3231,3255
894,-75.5338,120.9382,3277,3255
895,-75.54539,120.8599,3304,3254
896,-75.55569,120.783,3379,3253
897,-75.5667,120.7034,3445,3257
898,-75.5784,120.6258,3368,3262
899,-75.5887,120.5454,3417,3262
900,-75.6004,120.4699,3582,3259
901,-75.6113,120.3896,3571,3259
902,-75.6237,120.314,3462,3265
903,-75.63541,120.233,3410,3273
904,-75.64639,120.1547,3454,3280
905,-75.65669,120.0778,3458,3286
906,-75.6683,119.9982,3536,3293
907,-75.67999,119.9151,3561,3298
908,-75.69099,119.8389,3558,3298
909,-75.7027,119.7599,3453,3295
910,-75.713,119.6823,3352,3292
911,-75.72459,119.6061,3781,3290
912,-75.7363,119.5258,3701,3291
913,-75.7466,119.4502,3697,3290
914,-75.7583,119.3713,3749,3291
915,-75.7679,119.295,3914,3292
916,-75.7748,119.203,4267,3293
917,-75.77271,119.1103,3818,3294
918,-75.761,119.0266,3755,3291
919,-75.7439,118.9634,3653,3290
920,-75.72459,118.8988,3607,3286
921,-75.7061,118.8364,3436,3284
922,-75.6869,118.7739,3540,3278
923,-75.66701,118.7114,3580,3270
924,-75.64841,118.653,3674,3262
925,-75.62849,118.5926,3727,3262
926,-75.6086,118.5363,3587,3264
927,-75.588,118.4827,3545,3265
928,-75.5681,118.4312,3527,3263
929,-75.5475,118.377,3575,3263
930,-75.5262,118.3221,3653,3264
931,-75.5056,118.2713,3734,3263
932,-75.4843,118.2253,3725,3260
933,-75.4637,118.1786,3877,3254
934,-75.4417,118.1284,3723,3250
935,-75.4198,118.079,3894,3245
936,-75.3992,118.0337,3892,3243
937,-75.3793,117.987,3814,3242
938,-75.3587,117.9396,3752,3243
939,-75.336,117.8929,3754,3243
940,-75.3147,117.849,3727,3242
941,-75.2948,117.803,3789,3237
942,-75.2728,117.7563,3769,3235
943,-75.2509,117.7103,3891,3234
944,-75.2303,117.6636,4013,3239
945,-75.2083,117.6251,4169,3240
946,-75.18629,117.5798,4066,3239
947,-75.16499,117.5345,3985,3232
948,-75.1424,117.4892,4054,3223
949,-75.1183,117.4679,4116,3217
950,-75.0936,117.5091,4098,3214
951,-75.07581,117.586,4049,3212
952,-75.05859,117.667,3947,3203
953,-75.0428,117.7473,3829,3197
954,-75.02769,117.8297,3891,3195
955,-75.0112,117.9108,3955,3199
956,-74.99541,117.9959,3939,3200
957,-74.9789,118.0735,3866,3197
958,-74.96111,118.1559,3850,3193
959,-74.946,118.2376,3901,3190
960,-74.93021,118.32,3829,3188
961,-74.9137,118.3997,3783,3188
962,-74.8979,118.4814,3792,3187
963,-74.8828,118.5658,3795,3187
964,-74.86771,118.6482,3919,3187
965,-74.8512,118.7341,3937,3184
966,-74.83749,118.8206,3966,3179
967,-74.8231,118.9023,3881,3176
968,-74.81,118.9909,3948,3178
969,-74.7977,119.0746,3932,3178
970,-74.78391,119.1694,3956,3176
971,-74.77361,119.2593,3954,3170
972,-74.7626,119.3527,3935,3167
973,-74.75301,119.4406,3908,3162
974,-74.7421,119.5374,3961,3162
975,-74.7318,119.6288,3908,3162
976,-74.718,119.718,3909,3165
977,-74.7077,119.8052,3920,3163
978,-74.6933,119.8883,3748,3163
979,-74.67889,119.9776,3551,3162
980,-74.6624,120.0586,3628,3166
981,-74.64799,120.1424,3589,3167
982,-74.63631,120.2309,3713,3169
983,-74.6226,120.3216,3657,3170
984,-74.6088,120.4067,3672,3173
985,-74.59579,120.4939,3718,3176
986,-74.5834,120.5811,3698,3179
987,-74.5704,120.667,3657,3181
988,-74.5567,120.7597,3721,3186
989,-74.54289,120.8421,3614,3190
990,-74.52921,120.9245,3656,3194
991,-74.5134,121.0062,3650,3196
992,-74.5004,121.0934,3662,3195
993,-74.4859,121.1751,3708,3197
994,-74.4722,121.2589,3735,3195
995,-74.45641,121.3378,3759,3195
996,-74.4427,121.423,3736,3198
997,-74.4269,121.5088,3790,3209
999,-74.4008,121.6756,3324,3191
1000,-74.3864,121.7574,3268,3200
1001,-74.3719,121.8452,3484,3206
1002,-74.3582,121.9249,3575,3209
1003,-74.34309,122.0059,3659,3210
1004,-74.3287,122.0876,3670,3212
1005,-74.315,122.1714,3735,3212
1006,-74.30051,122.2552,3553,3214
1007,-74.2868,122.3389,3714,3214
1008,-74.2724,122.4207,3547,3218
1009,-74.2587,122.5003,3609,3220
1010,-74.2435,122.5861,3570,3227
1011,-74.2278,122.6644,3690,3228
1012,-74.2133,122.742,3575,3226
1013,-74.1989,122.8217,3523,3220
1014,-74.18381,122.902,3521,3218
1015,-74.168,122.9816,3667,3220
1016,-74.15359,123.0613,3685,3226
1017,-74.13921,123.1403,3577,3236
1018,-74.1261,123.2192,3573,3251
1020,-74.0932,123.3737,3711,3227
1021,-74.07739,123.4465,3602,3225
1022,-74.0623,123.5227,3555,3223
1023,-74.0479,123.5983,3626,3218
1024,-74.0334,123.682,3670,3215
1025,-74.02451,123.7679,3578,3218
1026,-74.01489,123.8551,3474,3223
1027,-74.0032,123.9368,3605,3226
1028,-73.9881,124.0137,3404,3223
1029,-73.97369,124.0913,3546,3221
1030,-73.9565,124.1613,3447,3221
1031,-73.93941,124.2327,3493,3218
1032,-73.9222,124.3007,3494,3213
1033,-73.9037,124.3694,3633,3207
1034,-73.88721,124.436,3818,3208
1035,-73.8721,124.5033,3809,3214
1036,-73.85699,124.5767,3814,3224
1037,-73.8439,124.6529,3810,3228
1038,-73.8322,124.7298,3848,3225
1039,-73.8192,124.8026,3907,3218
1040,-73.80479,124.8727,3902,3219
1041,-73.7883,124.9386,3924,3224
1042,-73.7711,125.0038,3910,3234
1044,-73.7402,125.1384,3742,3217
1045,-73.7251,125.2057,3704,3220
1046,-73.7093,125.2798,3720,3220
1047,-73.6949,125.3478,3684,3222
1048,-73.6812,125.4185,3650,3221
1049,-73.66679,125.4865,3550,3221
1050,-73.6537,125.5538,3448,3218
1051,-73.6386,125.6252,3359,3221
1052,-73.62421,125.6918,3348,3228
1053,-73.6091,125.7598,3385,3233
1054,-73.59599,125.8298,3408,3233
1055,-73.58299,125.904,3420,3235
1056,-73.5699,125.9747,3503,3233
1057,-73.5583,126.0427,3556,3232
1058,-73.5452,126.11,3641,3226
1059,-73.5322,126.1794,3659,3223
1060,-73.5184,126.2542,3672,3219
1061,-73.5061,126.3222,3608,3213
1062,-73.493,126.3895,3623,3216
1063,-73.47929,126.4595,3592,3214
1064,-73.46629,126.5275,3641,3218
1065,-73.4512,126.5913,3688,3207
1066,-73.4361,126.6518,3703,3207
1067,-73.4203,126.7136,3732,3201
1068,-73.4072,126.7767,3678,3211
1069,-73.39211,126.8447,3681,3214
1070,-73.377,126.9038,3680,3219
1071,-73.36259,126.9656,3677,3221
1072,-73.3461,127.026,3731,3227
1073,-73.3324,127.0926,3781,3229
1074,-73.3179,127.1592,3771,3227
1075,-73.3063,127.2217,3843,3219
1076,-73.2939,127.2917,3903,3218
1077,-73.2843,127.3624,3904,3220
1078,-73.2719,127.4332,3968,3223
1079,-73.25819,127.4984,3961,3226
1080,-73.24451,127.5595,3996,3231
1081,-73.2301,127.6206,4005,3237
1082,-73.21561,127.6893,3989,3241
1083,-73.2019,127.7559,4001,3244
1084,-73.1889,127.8204,4056,3240
1085,-73.1765,127.887,4054,3238
1086,-73.16141,127.9488,4055,3225
1087,-73.1456,128.0099,4041,3220
1088,-73.12981,128.069,4044,3216
1090,-73.12289,128.2001,4055,3220
1091,-73.13741,128.255,4032,3225
1092,-73.1525,128.301,4030,3234
1093,-73.1696,128.3457,4039,3243
1094,-73.1868,128.3807,3930,3250
1095,-73.20531,128.4177,3946,3249
1096,-73.2225,128.4576,3925,3250
1097,-73.2404,128.4933,3918,3245
1098,-73.2589,128.531,3891,3246
1099,-73.27609,128.566,3846,3247
1100,-73.2946,128.6094,3737,3248
1101,-73.3118,128.6458,2868,3246
1102,-73.3289,128.6829,2636,3243
1105,-73.38319,128.8022,2853,3226
1106,-73.3997,128.8422,3248,3235
1107,-73.4175,128.8785,3260,3242
1108,-73.43401,128.9176,3006,3240
1109,-73.4525,128.9609,2497,3241
1110,-73.4704,128.9994,2307,3237
1111,-73.48891,129.0385,2440,3236
1112,-73.50681,129.0784,2371,3231
1113,-73.5246,129.1208,2565,3228
