CBD,LAT,LON,THK,SRF
0,-77.877304,166.775101,9999,9999
4,-77.878006,166.768906,9999,9999
8,-77.878006,166.764893,9999,9999
12,-77.878006,166.757294,9999,9999
16,-77.878006,166.750504,9999,9999
20,-77.879303,166.746307,9999,9999
24,-77.879303,166.7435,9999,9999
28,-77.879303,166.741501,9999,9999
32,-77.879303,166.739502,9999,9999
36,-77.879303,166.739502,9999,9999
40,-77.879303,166.739502,9999,9999
44,-77.879303,166.739502,9999,9999
48,-77.879303,166.739502,9999,9999
52,-77.879303,166.739502,9999,9999
56,-77.879303,166.739502,9999,9999
60,-77.879303,166.741501,9999,9999
16,-77.878006,166.768906,9999,9999
17,-77.875198,166.820404,9999,9999
18,-77.872498,166.880203,9999,9999
19,-77.871796,166.942703,9999,9999
20,-77.873795,167.009995,9999,9999
21,-77.881393,167.081406,9999,9999
22,-77.891693,167.141098,9999,9999
23,-77.899902,167.202301,9999,9999
24,-77.9095,167.270905,9999,9999
25,-77.915695,167.340195,9999,9999
26,-77.922607,167.410294,9999,9999
27,-77.931503,167.479004,9999,9999
28,-77.939804,167.545502,9999,9999
29,-77.950699,167.614304,9999,9999
30,-77.960999,167.684296,9999,9999
31,-77.971298,167.755707,9999,9999
32,-77.979599,167.825104,9999,9999
33,-77.989197,167.895004,9999,9999
34,-78.002197,167.956894,9999,9999
35,-78.013199,168.022797,9999,9999
36,-78.025604,168.0867,9999,9999
37,-78.038605,168.152603,9999,9999
38,-78.050293,168.221893,9999,9999
39,-78.063995,168.292007,9999,9999
40,-78.077805,168.3564,9999,9999
41,-78.088806,168.434097,9999,9999
42,-78.098404,168.513794,9999,9999
43,-78.108704,168.593399,9999,9999
44,-78.118301,168.677094,9999,9999
45,-78.129303,168.755493,9999,9999
46,-78.140305,168.838501,9999,9999
47,-78.149902,168.927094,9999,9999
48,-78.160904,169.009506,9999,9999
49,-78.171799,169.099503,9999,9999
50,-78.184204,169.190094,9999,9999
51,-78.194504,169.276596,9999,9999
52,-78.205505,169.369995,9999,9999
53,-78.215805,169.456497,9999,9999
54,-78.226807,169.549896,9999,9999
55,-78.237106,169.643906,9999,9999
56,-78.250107,169.737305,9999,9999
57,-78.259003,169.825195,9999,9999
58,-78.270706,169.925507,9999,9999
59,-78.283096,170.020905,9999,9999
60,-78.295395,170.119095,9999,9999
61,-78.3078,170.213898,9999,9999
62,-78.321503,170.310104,9999,9999
63,-78.333893,170.412994,9999,9999
64,-78.344894,170.525604,9999,9999
65,-78.357193,170.590195,9999,9999
66,-78.366898,170.709702,9999,9999
67,-78.379898,170.837402,9999,9999
68,-78.392899,170.951401,9999,9999
69,-78.4039,171.113998,9999,9999
70,-78.417694,171.235596,9999,9999
