CBD,LAT,LON,THK,SRF
2380,-89.40919,11.8679,2878.503,2657
2380.1,-89.408345,11.7572,2876.2102,2654.5
2380.2,-89.4075,11.6465,2873.9174,2652
2380.3,-89.405855,11.63095,2871.6246,2649.5
2380.4,-89.40421,11.6154,2869.3318,2647
2380.5,-89.402505,11.4987,2868.539,2646
2380.6,-89.4008,11.382,2867.7462,2645
2380.7,-89.3991,11.2171,2867.9534,2645
2380.8,-89.3974,11.0522,2868.1606,2645
2380.9,-89.396555,10.99525,2867.8678,2644.5
2381,-89.39571,10.9383,2867.575,2644
2381.1,-89.394855,10.82335,2868.6724,2645
2381.2,-89.394,10.7084,2869.7698,2646
2381.3,-89.391505,10.55695,2871.3672,2647.5
2381.4,-89.38901,10.4055,2872.9646,2649
2381.5,-89.388155,10.35745,2872.562,2648.5
2381.6,-89.3873,10.3094,2872.1594,2648
2381.7,-89.3873,10.2127,2872.2568,2648
2381.8,-89.3873,10.116,2872.3542,2648
2381.9,-89.38645,9.89165,2873.4516,2649
2382,-89.3856,9.6673,2874.549,2650
2382.1,-89.38475,9.58005,2876.4088,2652
2382.2,-89.3839,9.4928,2878.2686,2654
2382.3,-89.38385,9.3096,2880.1284,2656
2382.4,-89.3838,9.1264,2881.9882,2658
2382.5,-89.38295,8.8649,2886.848,2663
2382.6,-89.3821,8.6034,2891.7078,2668
2382.7,-89.3821,8.6903,2889.5676,2666
2382.8,-89.3821,8.7772,2887.4274,2664
2382.9,-89.381195,8.47655,2891.2872,2668
2383,-89.38029,8.1759,2895.147,2672
2383.1,-89.38029,7.9968,2895.5137,2672.5
2383.2,-89.38029,7.8177,2895.8804,2673
2383.3,-89.378645,7.7732,2896.7471,2674
2383.4,-89.377,7.7287,2897.6138,2675
2383.5,-89.3761,7.5182,2898.9805,2676.5
2383.6,-89.3752,7.3077,2900.3472,2678
2383.7,-89.37435,7.1771,2901.2139,2679
2383.8,-89.3735,7.0465,2902.0806,2680
2383.9,-89.3735,6.9204,2902.9473,2681
2384,-89.3735,6.7943,2903.814,2682
2384.1,-89.37345,6.6242,2903.9191,2682.5
2384.2,-89.3734,6.4541,2904.0242,2683
2384.3,-89.37255,6.28515,2904.6293,2684
2384.4,-89.3717,6.1162,2905.2344,2685
2384.5,-89.37085,6.0321,2905.3395,2685.5
2384.6,-89.37,5.948,2905.4446,2686
2384.7,-89.37,5.74035,2906.0497,2687
2384.8,-89.37,5.5327,2906.6548,2688
2384.9,-89.36915,5.3662,2906.2599,2688
2385,-89.3683,5.1997,2905.865,2688
2385.1,-89.368245,5.1544,2906.1861,2688.5
2385.2,-89.36819,5.1091,2906.5072,2689
2385.3,-89.365695,4.9374,2906.3283,2689
2385.4,-89.3632,4.7657,2906.1494,2689
2385.5,-89.36235,4.5983,2904.9705,2688
2385.6,-89.3615,4.4309,2903.7916,2687
2385.7,-89.36065,4.3459,2903.1127,2686.5
2385.8,-89.3598,4.2609,2902.4338,2686
2385.9,-89.3598,4.13565,2903.2549,2687
2386,-89.3598,4.0104,2904.076,2688
2386.1,-89.357255,3.8483,2903.4948,2687.5
2386.2,-89.35471,3.6862,2902.9136,2687
2386.3,-89.35471,3.6409,2902.3324,2686.5
2386.4,-89.35471,3.5956,2901.7512,2686
2386.5,-89.353005,3.42915,2901.67,2686
2386.6,-89.3513,3.2627,2901.5888,2686
2386.7,-89.3505,3.1425,2899.5076,2684
2386.8,-89.3497,3.0223,2897.4264,2682
2386.9,-89.348855,2.9788,2896.8452,2681.5
2387,-89.34801,2.9353,2896.264,2681
2387.1,-89.347155,2.77515,2895.4895,2680.5
2387.2,-89.3463,2.615,2894.715,2680
2387.3,-89.34375,2.41385,2893.4405,2679
2387.4,-89.3412,2.2127,2892.166,2678
2387.5,-89.3412,2.2556,2892.3915,2678.5
2387.6,-89.3412,2.2985,2892.617,2679
2387.7,-89.339555,2.13795,2891.8425,2678.5
2387.8,-89.33791,1.9774,2891.068,2678
2387.9,-89.337055,1.85795,2891.2935,2678.5
2388,-89.3362,1.7385,2891.519,2679
2388.1,-89.3362,1.6589,2891.1486,2679
2388.2,-89.3362,1.5793,2890.7782,2679
2388.3,-89.33365,1.46415,2891.4078,2680
2388.4,-89.3311,1.349,2892.0374,2681
2388.5,-89.330255,1.1952,2891.167,2680.5
2388.6,-89.32941,1.0414,2890.2966,2680
2388.7,-89.328555,0.96435,2890.4262,2680.5
2388.8,-89.3277,0.8873,2890.5558,2681
2388.9,-89.32685,0.77265,2891.1854,2682
2389,-89.326,0.658,2891.815,2683
2389.1,-89.324345,0.54425,2891.4818,2683
2389.2,-89.32269,0.4305,2891.1486,2683
2389.3,-89.32269,0.3558,2891.8154,2684
2389.4,-89.32269,0.2811,2892.4822,2685
2389.5,-89.320195,0.1698,2892.149,2685
2389.6,-89.3177,0.0585,2891.8158,2685
2389.7,-89.316,-0.05217,2890.9826,2684.5
2389.8,-89.3143,-0.16284,2890.1494,2684
2389.9,-89.313455,-0.273435,2888.8162,2683
2390,-89.31261,-0.38403,2887.483,2682
