CBD,LAT,LON,THK,SRF
464,-69.02499,144.7982,1651,1359
465,-69.0087,144.7448,1582,1357
466,-68.9966,144.6858,1529,1345
467,-68.9803,144.6365,1505,1338
468,-68.96539,144.5802,1461,1335
469,-68.9519,144.524,1450,1323
470,-68.937,144.4664,1468,1311
471,-68.9234,144.4102,1569,1306
472,-68.9099,144.354,1550,1299
473,-68.8923,144.2922,1687,1289
474,-68.8774,144.2347,1543,1284
475,-68.8652,144.1812,1472,1279
476,-68.8503,144.1277,1588,1276
477,-68.834,144.0729,1441,1269
478,-68.8219,144.0207,1385,1255
479,-68.80431,143.9632,1289,1243
480,-68.7907,143.9055,1226,1230
481,-68.77589,143.8534,1259,1224
482,-68.7596,143.7944,1416,1225
483,-68.74471,143.7396,1088,1226
484,-68.7298,143.6861,1323,1225
485,-68.7149,143.634,1330,1222
486,-68.7,143.5791,1307,1217
487,-68.6851,143.5229,1516,1208
488,-68.6702,143.4667,1062,1202
489,-68.6553,143.4173,1315,1207
490,-68.6404,143.3652,1263,1214
491,-68.6228,143.3062,1180,1209
492,-68.60921,143.2513,965,1213
493,-68.5943,143.1978,1052,1207
494,-68.5808,143.1471,1344,1206
496,-68.5634,143.029,335,1289
497,-68.5554,142.9715,889,1301
498,-68.5432,142.9138,728,1305
499,-68.52831,142.8617,834,1313
500,-68.5134,142.804,940,1318
501,-68.49989,142.7519,1306,1329
502,-68.4836,142.7025,1313,1323
503,-68.47009,142.6504,1081,1325
504,-68.4566,142.5955,1455,1333
505,-68.44031,142.5475,1333,1340
506,-68.4268,142.4995,1406,1337
507,-68.41051,142.446,1423,1331
508,-68.3929,142.4021,1425,1327
509,-68.3766,142.3472,1411,1325
510,-68.3604,142.2978,1609,1327
511,-68.3455,142.2471,1401,1329
512,-68.3306,142.2005,1421,1334
513,-68.3143,142.1511,1631,1334
514,-68.298,142.1017,1844,1341
515,-68.28169,142.0523,1831,1346
516,-68.2668,142.0002,1672,1360
517,-68.252,141.9563,1678,1359
518,-68.233,141.9014,1712,1365
519,-68.21809,141.8492,1650,1363
551,-67.7428,140.235,1477,1523
552,-67.7238,140.1898,1633,1524
553,-67.7076,140.1348,1655,1527
554,-67.6913,140.0881,1583,1527
555,-67.67641,140.0401,1576,1515
556,-67.6601,139.9906,1541,1523
557,-67.64529,139.9426,1641,1529
558,-67.629,139.8932,1606,1526
559,-67.61411,139.8437,1657,1527
560,-67.5992,139.7929,1528,1526
561,-67.5843,139.7434,1358,1527
562,-67.5694,139.694,1606,1524
563,-67.5531,139.6432,1473,1526
564,-67.5383,139.5952,1488,1529
565,-67.522,139.5443,1660,1528
566,-67.5085,139.4949,1526,1520
567,-67.4922,139.4482,1554,1525
568,-67.47591,139.3988,1638,1526
569,-67.4597,139.3535,1598,1519
570,-67.44341,139.3067,1592,1500
571,-67.42709,139.2587,1679,1487
572,-67.4109,139.2134,1560,1481
573,-67.396,139.1626,1439,1477
574,-67.3797,139.1186,1406,1487
575,-67.3662,139.0705,1441,1490
576,-67.3513,139.0211,1312,1486
577,-67.3364,138.9716,1441,1488
578,-67.32291,138.9222,1742,1483
579,-67.30659,138.8783,1268,1461
580,-67.2917,138.8261,1417,1451
581,-67.27679,138.7752,1435,1447
582,-67.26331,138.7258,1266,1440
583,-67.2484,138.6791,1380,1438
584,-67.23489,138.6296,1502,1442
585,-67.22,138.5843,1373,1437
586,-67.2065,138.539,1400,1433
587,-67.1916,138.495,1345,1417
588,-67.1754,138.4496,1290,1394
589,-67.1618,138.3988,1267,1382
590,-67.1442,138.3508,1382,1354
591,-67.13071,138.3068,1222,1342
592,-67.1172,138.2587,1251,1328
593,-67.10229,138.2161,1188,1320
594,-67.086,138.1749,1212,1305
595,-67.07111,138.1324,1174,1292
596,-67.0562,138.0912,1169,1272
597,-67.04131,138.0472,1137,1257
598,-67.0264,138.0032,1112,1244
599,-67.0101,137.9565,1129,1226
600,-66.9953,137.914,1176,1223
601,-66.979,137.8741,1157,1208
602,-66.96271,137.8343,1104,1189
603,-66.9478,137.7931,1073,1157
604,-66.93159,137.7491,1145,1141
605,-66.9153,137.7079,1376,1143
606,-66.899,137.6681,1269,1158
607,-66.8828,137.6241,1107,1159
608,-66.8651,137.5829,1167,1166
609,-66.8475,137.5445,1166,1098
610,-66.83121,137.5032,1126,1078
611,-66.8136,137.4648,1064,1136
612,-66.79601,137.4222,1051,1094
658,-66.53999,136.3801,535,490
659,-66.5632,136.3785,545,524
660,-66.5835,136.3769,607,560
661,-66.608,136.3739,616,607
662,-66.627,136.3695,703,656
663,-66.6488,136.361,794,714
664,-66.6705,136.3539,958,761
665,-66.6909,136.3537,830,806
666,-66.714,136.3493,872,837
667,-66.73579,136.3435,1062,869
668,-66.75481,136.3419,737,894
669,-66.7751,136.3334,926,937
670,-66.79829,136.3221,1034,973
671,-66.8186,136.3164,1000,1011
672,-66.839,136.3037,1111,1039
673,-66.85941,136.298,1144,1065
674,-66.87981,136.2895,1175,1092
675,-66.9001,136.2823,1196,1117
680,-67.0061,136.2743,1263,1228
681,-67.0197,136.3112,1337,1234
693,-67.1817,136.7962,1449,1340
694,-67.19659,136.8346,1481,1400
697,-67.2412,136.9565,1683,1440
698,-67.25481,136.9989,1730,1450
699,-67.2697,137.0373,1774,1458
700,-67.2845,137.0784,1920,1466
701,-67.298,137.1153,2179,1480
702,-67.3143,137.1564,2108,1498
703,-67.3264,137.2003,2246,1512
704,-67.34129,137.2386,2224,1524
705,-67.3562,137.2783,2142,1526
706,-67.36971,137.3235,2164,1539
707,-67.3846,137.3632,2120,1542
708,-67.3981,137.4057,2116,1547
709,-67.41431,137.444,1978,1548
710,-67.4265,137.4865,1850,1552
711,-67.4413,137.5276,1925,1568
712,-67.45351,137.5714,1946,1589
713,-67.467,137.6138,1821,1613
714,-67.4819,137.6577,1685,1624
715,-67.49541,137.7029,1810,1638
716,-67.51019,137.7453,1657,1643
717,-67.521,137.7864,1645,1655
718,-67.5345,137.8289,1705,1666
719,-67.548,137.8713,2087,1674
720,-67.5616,137.9152,1866,1681
721,-67.575,137.9549,1765,1683
722,-67.59129,137.9918,1794,1696
723,-67.6035,138.0342,1657,1696
724,-67.6183,138.0739,1600,1713
725,-67.63319,138.1123,1698,1714
726,-67.6454,138.1547,1785,1718
727,-67.6602,138.1971,1641,1726
728,-67.6738,138.2341,1868,1745
729,-67.6886,138.2724,1828,1758
730,-67.7021,138.3107,1807,1768
731,-67.717,138.3476,1975,1777
732,-67.7319,138.3887,2029,1778
733,-67.7468,138.4311,1868,1779
734,-67.7617,138.4694,1854,1779
735,-67.7766,138.5105,1661,1781
736,-67.7901,138.5501,1704,1785
737,-67.8036,138.5884,1821,1785
738,-67.81709,138.6268,1917,1790
739,-67.8306,138.6678,1896,1776
740,-67.8468,138.7061,1671,1788
741,-67.8576,138.7471,2108,1821
