CBD,LAT,LON,THK,SRF
0,-89.846832,-180,9999,9999
1,-89.829209,174.501209,9999,9999
2,-89.810869,169.827129,9999,9999
3,-89.790673,166.38422,9999,9999
4,-89.770189,163.389796,9999,9999
5,-89.753469,159.813511,9999,9999
6,-89.749844,154.743018,9999,9999
7,-89.757457,149.760643,9999,9999
8,-89.773977,145.940447,9999,9999
9,-89.795217,143.45104,9999,9999
10,-89.818185,142.909644,9999,9999
11,-89.840229,145.198731,9999,9999
12,-89.858533,150.676641,9999,9999
13,-89.871065,159.08871,9999,9999
14,-89.875744,169.384898,9999,9999
15,-89.869233,179.465565,9999,9999
16,-79.971371,179.887019,9999,9999
17,-79.961027,179.767151,9999,9999
18,-79.95064,179.647532,9999,9999
19,-79.940209,179.528161,9999,9999
20,-79.929735,179.40904,9999,9999
21,-79.919218,179.290168,9999,9999
22,-79.908658,179.171545,9999,9999
23,-79.898055,179.053172,9999,9999
24,-79.88741,178.935049,9999,9999
25,-79.876722,178.817176,9999,9999
26,-79.865992,178.699554,9999,9999
27,-79.85522,178.582182,9999,9999
28,-79.844405,178.46506,9999,9999
29,-79.833549,178.34819,9999,9999
30,-79.82265,178.231571,9999,9999
31,-79.81171,178.115203,9999,9999
32,-79.800729,177.999086,9999,9999
33,-79.789706,177.883221,9999,9999
34,-79.778642,177.767608,9999,9999
35,-79.767536,177.652246,9999,9999
36,-79.75639,177.537137,9999,9999
37,-79.745203,177.422279,9999,9999
38,-79.733975,177.307673,9999,9999
39,-79.722706,177.193319,9999,9999
40,-79.711397,177.079218,9999,9999
41,-79.700048,176.965369,9999,9999
42,-79.688659,176.851772,9999,9999
43,-79.677229,176.738428,9999,9999
44,-79.66576,176.625336,9999,9999
45,-79.654251,176.512497,9999,9999
46,-79.642702,176.39991,9999,9999
47,-79.631114,176.287576,9999,9999
48,-79.619486,176.175495,9999,9999
49,-79.607819,176.063665,9999,9999
50,-79.596113,175.952089,9999,9999
51,-79.584368,175.840765,9999,9999
52,-79.572585,175.729693,9999,9999
53,-79.560762,175.618874,9999,9999
54,-79.548901,175.508308,9999,9999
55,-79.537002,175.397994,9999,9999
56,-79.525065,175.287932,9999,9999
57,-79.513089,175.178123,9999,9999
58,-79.501075,175.068565,9999,9999
59,-79.489024,174.95926,9999,9999
60,-79.476934,174.850208,9999,9999
61,-79.464807,174.741407,9999,9999
62,-79.452643,174.632858,9999,9999
63,-79.440441,174.524561,9999,9999
64,-79.428202,174.416516,9999,9999
65,-79.415926,174.308722,9999,9999
66,-79.403613,174.20118,9999,9999
67,-79.391264,174.093889,9999,9999
68,-79.378877,173.986849,9999,9999
69,-79.366454,173.880061,9999,9999
70,-79.353995,173.773523,9999,9999
71,-79.341499,173.667237,9999,9999
72,-79.328968,173.561201,9999,9999
73,-79.3164,173.455415,9999,9999
74,-79.303796,173.34988,9999,9999
75,-79.291157,173.244595,9999,9999
76,-79.278482,173.13956,9999,9999
77,-79.265771,173.034775,9999,9999
78,-79.253025,172.930239,9999,9999
79,-79.240244,172.825953,9999,9999
80,-79.227428,172.721916,9999,9999
81,-79.214577,172.618128,9999,9999
