CBD,LAT,LON,THK,SRF
573,-66.9006,141.8965,581,537
574,-66.92239,141.8799,628,573
575,-66.9415,141.8648,662,609
576,-66.9633,141.8441,740,653
577,-66.9823,141.829,794,679
578,-67.0041,141.8097,754,716
579,-67.02451,141.7931,842,740
580,-67.0477,141.7766,820,772
581,-67.0668,141.7518,863,790
585,-67.1347,141.613,961,881
586,-67.151,141.5814,1021,907
587,-67.17,141.5456,1060,941
588,-67.1877,141.5126,1080,979
603,-67.45261,140.9753,1208,1216
604,-67.47031,140.9369,1248,1235
605,-67.4866,140.8997,1368,1257
606,-67.5043,140.8626,1434,1274
607,-67.5233,140.8214,1386,1295
608,-67.5423,140.7816,1519,1317
609,-67.55859,140.7445,1453,1324
610,-67.57629,140.706,1370,1341
611,-67.5939,140.6676,1404,1349
614,-67.6456,140.5522,1829,1396
615,-67.6618,140.5165,1745,1409
616,-67.6808,140.4725,1632,1431
617,-67.6985,140.4327,1741,1443
618,-67.7162,140.3942,1637,1469
619,-67.73109,140.3557,1730,1477
620,-67.7487,140.316,1234,1509
621,-67.7664,140.2734,1172,1523
622,-67.7841,140.2363,1243,1527
625,-67.8343,140.1127,1506,1598
626,-67.85201,140.0742,1649,1556
632,-67.9511,139.8312,1699,1678
633,-67.966,139.7873,1688,1713
634,-67.9823,139.742,2228,1763
636,-68.019,139.6637,1951,1753
648,-68.2309,139.201,2036,1871
649,-68.25,139.1667,1529,1898
650,-68.26759,139.1255,1729,1927
651,-68.2867,139.0884,1871,1955
653,-68.3275,139.0046,1817,2035
654,-68.34509,138.9607,1894,2051
655,-68.36279,138.9181,1495,2069
656,-68.38319,138.8824,1507,2097
657,-68.4023,138.8412,1628,2124
658,-68.41991,138.8028,1727,2146
659,-68.4389,138.7589,1991,2166
660,-68.45799,138.715,1858,2190
661,-68.47701,138.6683,2280,2200
662,-68.496,138.6257,2400,2211
663,-68.5137,138.5832,2189,2222
664,-68.5313,138.5393,2562,2233
665,-68.54761,138.4967,2593,2241
666,-68.5667,138.4542,2769,2250
667,-68.58299,138.4103,2967,2264
668,-68.60201,138.3705,2869,2267
669,-68.6169,138.3266,2675,2276
670,-68.63589,138.284,2696,2282
671,-68.65359,138.2415,2700,2287
672,-68.6713,138.2003,2396,2286
673,-68.6889,138.1591,2609,2300
674,-68.7052,138.118,2434,2311
675,-68.7229,138.0755,2490,2337
