CBD,LAT,LON,THK,SRF
861,-76.659,160.8635,272,1224
862,-76.663,160.7537,294,1395
863,-76.667,160.644,315,1761
864,-76.6612,160.5316,337,1927
865,-76.6554,160.4192,359,1975
866,-76.6496,160.3069,380,1838
867,-76.6437,160.1945,402,1731
868,-76.6379,160.0822,498,1705
869,-76.6321,159.9698,571,1704
870,-76.6263,159.8575,645,1751
871,-76.6205,159.7451,718,1816
872,-76.6147,159.6328,791,1898
873,-76.6089,159.5204,865,1931
874,-76.5888,159.4395,938,1960
875,-76.5686,159.3585,970,1990
876,-76.5486,159.2775,1002,2014
877,-76.5284,159.1968,1035,2031
878,-76.5083,159.1162,1067,2023
879,-76.4882,159.0356,1099,2024
880,-76.4681,158.955,1149,2039
881,-76.448,158.8744,1199,2046
882,-76.4279,158.7937,1238,2058
883,-76.4078,158.7131,1288,2075
884,-76.3877,158.6325,1333,2088
885,-76.3676,158.5519,1382,2103
886,-76.3475,158.4713,1404,2097
887,-76.3274,158.3906,1273,2096
888,-76.3073,158.31,1142,2086
889,-76.2872,158.2293,1010,2082
890,-76.2671,158.1487,879,2063
891,-76.247,158.0681,708,2049
892,-76.2269,157.9874,1444,2049
893,-76.2068,157.9068,1551,2063
894,-76.1869,157.8352,1577,2081
895,-76.167,157.7635,1599,2085
896,-76.147,157.692,1605,2098
897,-76.1271,157.6204,1623,2105
898,-76.1072,157.5488,1591,2114
899,-76.0873,157.4771,1532,2110
900,-76.0674,157.4055,1696,2112
901,-76.0475,157.3339,1649,2109
902,-76.0275,157.2623,1646,2103
903,-76.0076,157.1907,1686,2101
904,-75.9862,157.1076,1703,2122
905,-75.9648,157.0246,1710,2137
906,-75.9433,156.9415,1733,2137
907,-75.9219,156.8584,1763,2113
908,-75.9005,156.7754,1747,2097
909,-75.879,156.6923,1791,2072
910,-75.8576,156.6092,1793,2024
911,-75.8362,156.5261,1624,1914
912,-75.8147,156.4431,1455,1777
913,-75.7933,156.36,1348,1632
914,-75.7701,156.3129,1445,1511
915,-75.747,156.2658,1542,1423
916,-75.7238,156.2187,1639,1379
917,-75.7006,156.1715,1736,1374
918,-75.6774,156.1244,1833,1389
919,-75.6543,156.0773,1930,1400
920,-75.6311,156.0302,2027,1420
921,-75.6079,155.9831,2124,1435
922,-75.5852,155.9153,2150,1446
923,-75.5625,155.8476,2175,1449
924,-75.5398,155.78,2201,1468
925,-75.5171,155.7122,2226,1492
926,-75.4944,155.6445,2252,1513
927,-75.4717,155.5768,2277,1523
928,-75.4489,155.5091,2179,1543
929,-75.4262,155.4413,2283,1555
930,-75.4035,155.3736,2155,1556
931,-75.3808,155.3059,2098,1544
932,-75.3581,155.2381,2042,1540
933,-75.3354,155.1704,1985,1550
934,-75.3127,155.1062,1756,1572
935,-75.2899,155.0421,1890,1604
936,-75.2672,154.9779,1921,1626
937,-75.2445,154.9137,2034,1629
938,-75.2217,154.8495,1923,1624
939,-75.199,154.7854,1748,1636
940,-75.1763,154.7212,1773,1663
941,-75.1535,154.657,1978,1690
942,-75.1308,154.5928,2079,1704
943,-75.1081,154.5286,2180,1713
944,-75.0854,154.4672,2361,1718
945,-75.0626,154.4059,2347,1720
946,-75.0399,154.3445,2436,1722
947,-75.0172,154.2831,2567,1730
948,-74.9945,154.2217,2272,1750
949,-74.9717,154.1603,1977,1768
950,-74.949,154.099,1999,1783
951,-74.9263,154.0376,1828,1798
952,-74.9035,153.9762,1725,1826
953,-74.8808,153.9148,1621,1855
954,-74.8575,153.8544,2171,1861
955,-74.8341,153.794,1950,1850
956,-74.8107,153.7336,2019,1847
957,-74.7873,153.6732,2087,1864
958,-74.7639,153.6128,1996,1889
959,-74.7405,153.5524,2073,1911
960,-74.7171,153.492,1976,1939
961,-74.6937,153.4316,2073,1961
962,-74.6703,153.3712,2173,1976
963,-74.647,153.3108,2287,1978
964,-74.6246,153.2543,2226,1984
965,-74.6022,153.1978,2165,2004
966,-74.5798,153.1414,2243,2022
967,-74.5574,153.0849,2318,2030
968,-74.5351,153.0285,2301,2035
969,-74.5127,152.972,2432,2043
970,-74.4903,152.9156,2447,2055
971,-74.4679,152.8591,2463,2072
972,-74.4456,152.8027,2478,2094
973,-74.4232,152.7462,2502,2115
974,-74.3998,152.6871,2494,2114
975,-74.3764,152.628,2485,2116
976,-74.353,152.5689,2451,2123
977,-74.3296,152.5097,2568,2146
978,-74.3062,152.4506,2571,2154
979,-74.2829,152.3915,2471,2159
980,-74.2595,152.3324,2538,2163
981,-74.2361,152.2733,2604,2178
982,-74.2127,152.2141,2671,2187
983,-74.1894,152.155,2673,2198
984,-74.166,152.0958,2671,2219
985,-74.1426,152.0367,2678,2225
986,-74.1192,151.9776,2685,2227
987,-74.0958,151.9184,2692,2228
