CBD,LAT,LON,THK,SRF
0,-78.243301,166.75,9999,9999
1,-78.264008,166.712708,9999,9999
2,-78.285995,166.679596,9999,9999
3,-78.306595,166.6465,9999,9999
4,-78.327301,166.617401,9999,9999
5,-78.346603,166.567795,9999,9999
6,-78.367203,166.5168,9999,9999
7,-78.385101,166.472595,9999,9999
8,-78.405701,166.425797,9999,9999
9,-78.427704,166.371994,9999,9999
10,-78.448395,166.326508,9999,9999
11,-78.470398,166.274094,9999,9999
12,-78.488297,166.224503,9999,9999
13,-78.508896,166.167999,9999,9999
14,-78.528198,166.121094,9999,9999
15,-78.548904,166.076904,9999,9999
16,-78.569504,166.035507,9999,9999
17,-78.587402,165.987198,9999,9999
18,-78.608002,165.934906,9999,9999
19,-78.627304,165.897598,9999,9999
20,-78.643799,165.867203,9999,9999
21,-78.661697,165.847702,9999,9999
22,-78.678299,165.835205,9999,9999
23,-78.697495,165.815796,9999,9999
24,-78.714096,165.803207,9999,9999
25,-78.733307,165.781006,9999,9999
26,-78.751205,165.765701,9999,9999
27,-78.771805,165.740799,9999,9999
28,-78.788406,165.714401,9999,9999
29,-78.806305,165.692307,9999,9999
30,-78.824203,165.667297,9999,9999
31,-78.842102,165.635605,9999,9999
32,-78.860001,165.612,9999,9999
33,-78.879196,165.582901,9999,9999
34,-78.895706,165.555298,9999,9999
35,-78.914993,165.531693,9999,9999
36,-78.934204,165.499893,9999,9999
37,-78.952194,165.470795,9999,9999
38,-78.970093,165.438995,9999,9999
39,-78.989304,165.418198,9999,9999
40,-79.007202,165.390503,9999,9999
41,-79.023697,165.365601,9999,9999
42,-79.041702,165.335098,9999,9999
43,-79.059494,165.306107,9999,9999
44,-79.077393,165.278397,9999,9999
45,-79.098099,165.247894,9999,9999
46,-79.114594,165.231201,9999,9999
47,-79.133896,165.202103,9999,9999
48,-79.150406,165.173096,9999,9999
49,-79.169693,165.148102,9999,9999
50,-79.184799,165.120407,9999,9999
51,-79.202698,165.098206,9999,9999
52,-79.220596,165.070602,9999,9999
53,-79.239899,165.0401,9999,9999
54,-79.256393,165.017899,9999,9999
55,-79.275604,164.991592,9999,9999
56,-79.294907,164.965195,9999,9999
57,-79.312805,164.940308,9999,9999
58,-79.3293,164.908493,9999,9999
59,-79.347198,164.884903,9999,9999
60,-79.366501,164.858505,9999,9999
61,-79.381607,164.833603,9999,9999
62,-79.400894,164.815506,9999,9999
63,-79.420197,164.7836,9999,9999
64,-79.436707,164.755905,9999,9999
65,-79.455902,164.728195,9999,9999
66,-79.472504,164.7005,9999,9999
67,-79.491806,164.674194,9999,9999
68,-79.509598,164.636795,9999,9999
69,-79.527496,164.6091,9999,9999
70,-79.546799,164.573196,9999,9999
71,-79.561905,164.538605,9999,9999
72,-79.581207,164.5177,9999,9999
73,-79.599106,164.488602,9999,9999
74,-79.617004,164.458206,9999,9999
75,-79.636307,164.424896,9999,9999
76,-79.652802,164.391693,9999,9999
77,-79.6707,164.359802,9999,9999
78,-79.689896,164.336304,9999,9999
79,-79.705093,164.309906,9999,9999
80,-79.724396,164.278107,9999,9999
81,-79.744995,164.242096,9999,9999
82,-79.764297,164.217102,9999,9999
83,-79.780807,164.189407,9999,9999
84,-79.800003,164.164398,9999,9999
85,-79.816605,164.142197,9999,9999
86,-79.8358,164.117096,9999,9999
87,-79.853699,164.094894,9999,9999
88,-79.870193,164.071304,9999,9999
89,-79.889496,164.040802,9999,9999
90,-79.908798,164.0103,9999,9999
91,-79.926697,163.979797,9999,9999
92,-79.943207,163.954803,9999,9999
93,-79.962494,163.928497,9999,9999
94,-79.980301,163.899307,9999,9999
95,-79.998199,163.8647,9999,9999
96,-80.016098,163.834198,9999,9999
97,-80.0327,163.799606,9999,9999
98,-80.051895,163.766403,9999,9999
99,-80.069794,163.731705,9999,9999
100,-80.089096,163.699905,9999,9999
101,-80.108307,163.662506,9999,9999
102,-80.124893,163.625107,9999,9999
103,-80.137299,163.553406,9999,9999
104,-80.145493,163.451508,9999,9999
105,-80.142807,163.3414,9999,9999
106,-80.129105,163.264206,9999,9999
107,-80.111298,163.231003,9999,9999
108,-80.089401,163.268005,9999,9999
109,-80.0784,163.358398,9999,9999
110,-80.074402,163.464005,9999,9999
111,-80.078506,163.565399,9999,9999
112,-80.0896,163.664093,9999,9999
113,-80.096497,163.768295,9999,9999
114,-80.103394,163.867004,9999,9999
115,-80.113098,163.969803,9999,9999
116,-80.121399,164.083496,9999,9999
117,-80.126907,164.179504,9999,9999
118,-80.136597,164.2836,9999,9999
119,-80.143494,164.380905,9999,9999
120,-80.153107,164.486496,9999,9999
121,-80.157303,164.594803,9999,9999
122,-80.1642,164.701706,9999,9999
123,-80.173904,164.796204,9999,9999
124,-80.179504,164.911407,9999,9999
125,-80.186401,165.026596,9999,9999
126,-80.193298,165.129395,9999,9999
127,-80.200195,165.232193,9999,9999
128,-80.207108,165.337708,9999,9999
129,-80.212708,165.446106,9999,9999
130,-80.219604,165.550201,9999,9999
131,-80.227905,165.659897,9999,9999
132,-80.236206,165.765503,9999,9999
133,-80.2444,165.860001,9999,9999
134,-80.251404,165.972504,9999,9999
135,-80.259705,166.071106,9999,9999
136,-80.269302,166.180801,9999,9999
137,-80.277603,166.276703,9999,9999
138,-80.2845,166.379501,9999,9999
139,-80.294205,166.485107,9999,9999
140,-80.302505,166.585205,9999,9999
141,-80.312195,166.692093,9999,9999
142,-80.317703,166.790802,9999,9999
143,-80.326004,166.910004,9999,9999
144,-80.331497,167.023895,9999,9999
145,-80.339798,167.121201,9999,9999
146,-80.346802,167.225403,9999,9999
147,-80.352295,167.330994,9999,9999
148,-80.357895,167.439301,9999,9999
149,-80.367493,167.543503,9999,9999
150,-80.373093,167.653198,9999,9999
151,-80.380005,167.757401,9999,9999
152,-80.388306,167.867096,9999,9999
153,-80.393799,167.972595,9999,9999
154,-80.400803,168.080994,9999,9999
