CBD,LAT,LON,THK,SRF
0,-77.881699,166.7117,9999,9999
1,-77.882507,166.715607,9999,9999
2,-77.882507,166.721497,9999,9999
3,-77.882507,166.731903,9999,9999
4,-77.882507,166.737701,9999,9999
5,-77.882599,166.742996,9999,9999
6,-77.882599,166.774307,9999,9999
7,-77.882599,166.775406,9999,9999
8,-77.882599,166.776505,9999,9999
9,-77.882599,166.777603,9999,9999
10,-77.882599,166.778702,9999,9999
11,-77.882599,166.7798,9999,9999
12,-77.882599,166.750595,9999,9999
13,-77.885406,166.697998,9999,9999
14,-77.887405,166.636002,9999,9999
15,-77.889496,166.569107,9999,9999
16,-77.887405,166.504303,9999,9999
17,-77.878494,166.443695,9999,9999
18,-77.864807,166.397507,9999,9999
19,-77.848999,166.378693,9999,9999
20,-77.831802,166.3909,9999,9999
21,-77.816101,166.444901,9999,9999
22,-77.808502,166.523605,9999,9999
23,-77.806503,166.605698,9999,9999
24,-77.809998,166.691193,9999,9999
25,-77.812805,166.772598,9999,9999
26,-77.815506,166.852707,9999,9999
27,-77.817001,166.931396,9999,9999
28,-77.818298,167.009293,9999,9999
29,-77.819702,167.107803,9999,9999
30,-77.822495,167.194702,9999,9999
31,-77.823898,167.285797,9999,9999
32,-77.826706,167.366501,9999,9999
33,-77.832199,167.451996,9999,9999
34,-77.837799,167.538101,9999,9999
35,-77.842606,167.627106,9999,9999
36,-77.848099,167.714798,9999,9999
37,-77.852905,167.805801,9999,9999
38,-77.855698,167.901596,9999,9999
39,-77.858398,167.991898,9999,9999
40,-77.861206,168.083603,9999,9999
41,-77.866104,168.170502,9999,9999
42,-77.870193,168.263702,9999,9999
43,-77.876404,168.351898,9999,9999
44,-77.882599,168.441605,9999,9999
45,-77.888107,168.524994,9999,9999
46,-77.892899,168.616699,9999,9999
47,-77.900497,168.716003,9999,9999
48,-77.903198,168.813202,9999,9999
49,-77.907394,168.913101,9999,9999
50,-77.910095,169.008896,9999,9999
51,-77.914993,169.107498,9999,9999
52,-77.917801,169.2034,9999,9999
53,-77.924606,169.302002,9999,9999
54,-77.928802,169.393005,9999,9999
55,-77.932205,169.494995,9999,9999
56,-77.935593,169.6026,9999,9999
57,-77.941101,169.703201,9999,9999
58,-77.945297,169.799103,9999,9999
59,-77.950104,169.899002,9999,9999
60,-77.953506,170.000397,9999,9999
61,-77.958405,170.097504,9999,9999
62,-77.963196,170.196899,9999,9999
63,-77.965897,170.302307,9999,9999
64,-77.970703,170.404999,9999,9999
65,-77.976898,170.514603,9999,9999
