CBD,LAT,LON,THK,SRF
921,-69.8559,122.1394,2746,2392
922,-69.8443,122.116,2752,2400
923,-69.836,122.0943,2838,2405
924,-69.826,122.0759,2765,2408
925,-69.8161,122.0559,2807,2404
926,-69.806,122.0408,2653,2399
927,-69.7961,122.0259,2649,2381
928,-69.7878,122.0025,2604,2370
929,-69.7778,121.9875,2643,2353
930,-69.76781,121.9658,2685,2339
931,-69.7562,121.9441,2750,2323
932,-69.7428,121.9307,2764,2307
933,-69.7328,121.9107,2750,2296
934,-69.7195,121.8924,2481,2289
935,-69.5798,121.8739,2628,2253
936,-69.7095,121.8689,2671,2283
937,-69.69791,121.8473,2593,2282
938,-69.6813,121.8256,2634,2279
939,-69.6696,121.8022,2746,2276
940,-69.658,121.7822,2701,2274
941,-69.6447,121.7555,2656,2267
942,-69.6313,121.7372,2707,2264
943,-69.618,121.7254,2741,2262
944,-69.603,121.7405,2764,2261
945,-69.59641,121.7705,2622,2263
946,-69.5914,121.8039,2593,2258
947,-69.5865,121.8422,2586,2257
948,-69.57651,121.9089,2708,2253
949,-69.56821,121.9457,2506,2251
950,-69.56149,121.979,2605,2247
951,-69.5549,122.009,2502,2242
952,-69.5466,122.0424,2503,2239
953,-69.5416,122.0741,2511,2236
954,-69.53329,122.1024,2522,2233
955,-69.5267,122.1374,2521,2230
956,-69.52,122.1674,2508,2228
957,-69.5117,122.1958,2558,2226
958,-69.5051,122.2275,2518,2227
959,-69.4984,122.2575,2575,2230
960,-69.49339,122.2875,2581,2234
961,-69.48351,122.3242,2558,2233
962,-69.4785,122.351,2539,2230
963,-69.4718,122.381,2484,2227
964,-69.4619,122.4176,2520,2230
965,-69.4552,122.4444,2516,2233
966,-69.4503,122.4744,2517,2234
967,-69.44189,122.506,2518,2229
968,-69.437,122.5344,2517,2226
969,-69.4303,122.5627,2515,2222
970,-69.422,122.5927,2469,2220
971,-69.41541,122.6211,2467,2214
972,-69.4104,122.6545,2464,2217
973,-69.40199,122.6845,2462,2214
974,-69.3954,122.7078,2461,2217
975,-69.38879,122.7345,2428,2211
976,-69.3821,122.7645,2429,2211
977,-69.3755,122.7962,2515,2206
978,-69.3689,122.8212,2491,2207
979,-69.3605,122.8563,2489,2207
980,-69.3539,122.8846,2491,2210
981,-69.34891,122.9163,2505,2211
982,-69.34061,122.9547,2409,2211
983,-69.3306,122.9814,2360,2212
