CBD,LAT,LON,THK,SRF
1100,-86.9218,-53.438,1392,2191
1100.2,-86.9185,-53.4294,1417,2188
1100.4,-86.9168,-53.4192,1392,2185
1100.6,-86.9135,-53.4089,1392,2182
1100.8,-86.9118,-53.4036,1391,2178
1101,-86.9051,-53.3916,1384,2175
1101.2,-86.9018,-53.3696,1373,2172
1101.4,-86.9001,-53.3745,1384,2168
1101.6,-86.8951,-53.3643,1378,2165
1101.8,-86.8918,-53.3423,1372,2161
1102,-86.8901,-53.3354,1329,2159
1102.2,-86.8868,-53.3218,1321,2157
1102.4,-86.8818,-53.3115,1321,2155
1102.6,-86.8801,-53.3113,1283,2152
1102.8,-86.8768,-53.2993,1289,2150
1103,-86.8701,-53.2756,1321,2148
1103.2,-86.8701,-53.2805,1366,2146
1103.4,-86.8668,-53.2668,1322,2144
1103.6,-86.8618,-53.2566,1291,2141
1103.8,-86.8585,-53.2546,1277,2139
1104,-86.8551,-53.2344,1284,2137
1104.2,-86.8535,-53.2224,1261,2136
1104.4,-86.8484,-53.2288,1338,2136
1104.6,-86.8451,-53.2053,1448,2136
1104.8,-86.8434,-53.2085,1587,2136
1105,-86.8384,-53.2014,1734,2136
1105.2,-86.8351,-53.1895,1911,2136
1105.4,-86.8334,-53.2043,2083,2136
1105.6,-86.8301,-53.1892,2354,2137
1105.8,-86.8268,-53.1804,2368,2137
1106,-86.8218,-53.1653,2357,2139
1106.2,-86.8201,-53.1616,2326,2138
1106.4,-86.8151,-53.1531,2308,2136
1106.6,-86.8118,-53.1294,2295,2133
1106.8,-86.8118,-53.1143,2126,2130
1107,-86.8051,-53.104,1957,2126
1107.2,-86.8018,-53.1169,1788,2122
1107.4,-86.8018,-53.1001,1760,2118
1107.6,-86.7984,-53.1116,1743,2114
1107.8,-86.7918,-53.0896,1729,2109
1108,-86.7918,-53.0845,1723,2106
1108.2,-86.7884,-53.0759,1744,2101
1108.4,-86.7818,-53.0657,1765,2096
1108.6,-86.7818,-53.052,1785,2092
1108.8,-86.7768,-53.0369,1700,2088
