CBD,LAT,LON,THK,SRF
17,-89.92641,-155.4513,2821,2774.54
18,-89.90871,-161.24,2832,2767
19,-89.8725,-172.0613,2843,2760
20,-89.8576,-176.3847,2917,2794
21,-89.8419,178.3463,2869,2764
22,-89.8248,173.3392,2847,2767
23,-89.8082,169.2287,2842,2774
24,-89.79131,166.485,2680,2776
25,-89.77299,163.8313,2743,2777
26,-89.7562,161.3661,2823,2804
27,-89.748,157.0512,2718,2791
28,-89.7516,151.7444,2613,2778
29,-89.7636,147.4473,3086,2814
30,-89.78419,144.2883,3023,2794
31,-89.80589,142.5454,3013,2780
32,-89.83031,143.3208,2953,2774
33,-89.8528,148.006,2881,2782
34,-89.8671,155.4707,2809,2778
35,-89.87621,165.2328,2841,2771
36,-89.87399,175.1568,2888,2785
37,-89.86279,-174.8499,2855,2767
38,-89.84801,-167.9977,2855,2774
39,-89.8309,-162.5743,2873,2767
40,-89.81371,-158.2888,2881,2793
41,-89.798,-152.8245,2865,2781
42,-89.784,-147.8457,2857,2763
43,-89.76981,-142.9167,2908,2768
44,-89.7541,-138.4165,2931,2783
45,-89.7379,-134.6669,2896,2793
46,-89.7182,-130.6568,2870,2784
47,-89.7005,-127.014,2843,2771
48,-89.6803,-124.3804,2817,2788
49,-89.66161,-121.8329,2791,2766
50,-89.6418,-119.3463,2764,2785
51,-89.6219,-117.4236,2738,2808
52,-89.60069,-115.631,2713,2764
53,-89.5808,-113.9882,2768,2749
54,-89.5582,-112.5576,2790,2768
55,-89.5343,-111.2277,2685,2741
56,-89.5116,-110.028,2747,2737
57,-89.48891,-109.0014,2643,2748
58,-89.46629,-107.9039,2716,2746
59,-89.4422,-106.9507,2845,2736
60,-89.42081,-106.1779,2753,2764
61,-89.39931,-105.564,2905,2745
62,-89.37511,-104.8045,2877,2746
63,-89.35091,-104.1008,2861,2772
64,-89.32671,-103.4941,2901,2766
65,-89.3038,-102.9748,2962,2756
66,-89.2809,-102.4876,3046,2770
67,-89.2565,-102.0714,3076,2762
68,-89.2321,-101.7019,3125,2752
69,-89.20911,-101.3586,3077,2738
70,-89.1875,-100.9273,2672,2741
71,-89.16319,-100.5436,3112,2743
72,-89.13879,-100.2048,3202,2742
73,-89.1144,-99.85651,3155,2726
74,-89.09,-99.58859,3088,2713
75,-89.06551,-99.4001,2794,2731
76,-89.04111,-99.1114,2834,2765
77,-89.0166,-98.939,2766,2775
78,-88.9922,-98.6757,2520,2769
79,-88.96899,-98.5248,2714,2770
80,-88.9445,-98.334,2716,2764
81,-88.9214,-98.19749,2674,2762
82,-88.8927,-98.08681,2710,2766
83,-88.8681,-98.0085,2675,2754
84,-88.8463,-97.9379,2731,2759
85,-88.8217,-97.86079,2792,2765
86,-88.7972,-97.74519,2750,2746
87,-88.7726,-97.6754,2799,2756
88,-88.7494,-97.61349,2771,2740
89,-88.7249,-97.51019,2826,2751
90,-88.69901,-97.4034,2779,2754
91,-88.673,-97.37379,2861,2749
92,-88.6498,-97.2518,2815,2745
93,-88.62531,-97.19679,2852,2746
94,-88.60069,-97.1089,2882,2751
95,-88.5761,-97.0601,2841,2734
96,-88.5529,-97.05479,3008,2744
97,-88.52969,-97.01241,3014,2742
98,-88.50639,-97.005,2975,2732
99,-88.48039,-96.98599,2961,2739
100,-88.4545,-96.91119,2588,2741
101,-88.4313,-96.8735,2516,2744
102,-88.4095,-96.8103,2715,2733
103,-88.3835,-96.7326,2407,2725
104,-88.36031,-96.6745,2366,2720
105,-88.33569,-96.64191,2672,2723
106,-88.3125,-96.57561,2711,2714
107,-88.2879,-96.5761,2595,2711
108,-88.26469,-96.51089,2669,2706
109,-88.23869,-96.50861,2694,2709
110,-88.2155,-96.50951,2633,2700
111,-88.1909,-96.45531,2198,2691
112,-88.1678,-96.3443,2175,2691
113,-88.14461,-96.2417,2504,2680
114,-88.12,-96.1622,2512,2675
115,-88.0968,-96.11349,2153,2669
116,-88.07359,-96.06911,2115,2671
117,-88.0518,-96.0208,2733,2653
118,-88.0258,-96.00169,2748,2651
119,-88.0013,-95.9521,2595,2637
120,-87.978,-95.9118,2374,2639
121,-87.9548,-95.8452,2421,2627
122,-87.9317,-95.7563,2154,2621
123,-87.90849,-95.67281,2469,2616
124,-87.8853,-95.58701,2265,2616
125,-87.8636,-95.505,1928,2584
126,-87.839,-95.4442,1842,2577
127,-87.813,-95.4068,2103,2587
128,-87.7885,-95.3746,1819,2571
129,-87.7666,-95.3203,1828,2567
130,-87.74339,-95.2894,1679,2548
131,-87.7216,-95.21671,1839,2526
132,-87.69701,-95.16409,1797,2519
133,-87.6738,-95.158,1920,2514
134,-87.6506,-95.08521,2443,2515
135,-87.6288,-95.0574,2352,2516
136,-87.6028,-95.0291,2197,2516
137,-87.57961,-95.02521,1990,2497
138,-87.5564,-94.9987,1966,2489
139,-87.5332,-94.9536,1830,2466
140,-87.51131,-94.9308,1954,2460
141,-87.4868,-94.86659,1894,2457
142,-87.4635,-94.84219,1697,2434
143,-87.4417,-94.8185,1775,2418
144,-87.41991,-94.7574,1953,2416
145,-87.394,-94.67709,2098,2418
146,-87.3708,-94.617,1618,2364
147,-87.3476,-94.5798,2237,2372
148,-87.3244,-94.52271,2114,2373
149,-87.30251,-94.50391,1943,2373
150,-87.278,-94.46671,2021,2354
151,-87.2561,-94.4306,2135,2347
152,-87.2343,-94.3584,1944,2342
153,-87.2112,-94.287,1722,2337
154,-87.1866,-94.2704,1609,2306
155,-87.1633,-94.25591,1728,2295
156,-87.14149,-94.1881,1656,2272
157,-87.11971,-94.15669,1871,2262
158,-87.09779,-94.1268,2035,2263
159,-87.0746,-94.0952,2030,2257
160,-87.0528,-94.06689,1809,2234
161,-87.03101,-94.02251,1753,2246
162,-87.00909,-93.9902,1797,2235
163,-86.9845,-93.9599,1841,2224
164,-86.96271,-93.9171,1885,2213
165,-86.9409,-93.84061,1929,2202
166,-86.9191,-93.7966,1973,2191
167,-86.89729,-93.7567,2017,2180
168,-86.8768,-93.7159,2061,2169
169,-86.85361,-93.6582,2104,2157
170,-86.83321,-93.6028,2148,2146
171,-86.81,-93.5452,2192,2135
172,-86.7868,-93.4917,2236,2124
173,-86.765,-93.4536,2280,2113
174,-86.74319,-93.3994,2324,2102
175,-86.72141,-93.34779,2368,2091
176,-86.6996,-93.30991,2540,2061
177,-86.6777,-93.2599,2354,2041
178,-86.6559,-93.22479,2408,2031
179,-86.6355,-93.19009,2489,2035
180,-86.6136,-93.1402,2494,2044
181,-86.59039,-93.0914,2202,2024
182,-86.57001,-93.02991,2445,1998
183,-86.54961,-92.95351,2662,1997
184,-86.5278,-92.8931,2803,2016
185,-86.5074,-92.8479,2647,2009
186,-86.48689,-92.7892,2510,2000
187,-86.4651,-92.7451,2312,1988
188,-86.4433,-92.6861,2243,1986
189,-86.42419,-92.65781,2229,1978
190,-86.401,-92.61481,2182,1978
191,-86.3792,-92.5858,2117,1977
192,-86.3587,-92.5721,2079,1977
193,-86.341,-92.54559,1972,1973
194,-86.31641,-92.5296,1954,1980
195,-86.29581,-92.5851,1781,1967
196,-86.2753,-92.6257,1639,1962
197,-86.2506,-92.6926,1379,1951
198,-86.2301,-92.74429,1592,1957
199,-86.2095,-92.7973,1735,1969
200,-86.189,-92.8369,1551,1960
201,-86.1698,-92.87399,1616,1957
202,-86.1452,-92.88429,1454,1938
203,-86.12469,-92.91051,1130,1947
204,-86.1069,-92.9467,1493,1970
205,-86.08369,-92.9574,1733,1949
206,-86.0591,-92.96651,1526,1960
207,-86.0399,-92.9769,959,1932
208,-86.0153,-92.96159,563,1935
209,-85.9948,-92.9839,826,1942
210,-85.9716,-92.9799,590,1945
211,-85.9511,-92.9915,1103,2005
212,-85.9292,-92.9879,1537,2027
213,-85.90601,-92.9854,1853,2016
214,-85.88409,-92.9832,1716,2033
215,-85.8623,-92.97971,1685,2058
216,-85.84039,-92.9395,1833,2077
217,-85.8159,-92.8894,1838,2071
218,-85.7982,-92.8515,1343,2085
219,-85.77361,-92.81371,1300,2116
220,-85.74899,-92.7744,1253,2096
221,-85.72861,-92.7374,1278,2120
222,-85.7108,-92.72549,1303,2134
223,-85.68629,-92.7,1238,2125
224,-85.6631,-92.6517,1287,2136
225,-85.6413,-92.6158,1876,2154
226,-85.618,-92.5798,1385,2176
227,-85.59621,-92.5672,1137,2187
228,-85.57159,-92.5215,1078,2176
229,-85.5526,-92.4877,736,2177
230,-85.5307,-92.4642,721,2181
231,-85.5089,-92.4313,833,2205
232,-85.48981,-92.4097,809,2214
233,-85.4693,-92.3772,754,2227
234,-85.44611,-92.3549,719,2226
235,-85.4243,-92.3343,553,2251
236,-85.40109,-92.3026,720,2262
237,-85.3847,-92.28169,889,2264
238,-85.3629,-92.2612,905,2277
239,-85.341,-92.26241,752,2267
240,-85.3192,-92.2637,1068,2279
241,-85.2973,-92.26511,856,2262
242,-85.27541,-92.26511,846,2258
243,-85.25079,-92.2878,782,2266
244,-85.2317,-92.2991,396,2300
245,-85.20979,-92.3006,286,2326
246,-85.1893,-92.3118,226,2267
247,-85.1647,-92.3019,273,2178
248,-85.1442,-92.2818,319,2128
249,-85.1196,-92.27071,366,2097
250,-85.10049,-92.2523,412,2101
251,-85.076,-92.2316,459,2057
252,-85.05,-92.19991,541,1988
253,-85.0274,-92.16769,624,1923
254,-85.0047,-92.13409,706,1922
255,-84.9821,-92.11011,789,1882
256,-84.9608,-92.0782,871,1878
257,-84.9381,-92.05569,954,1877
258,-84.9155,-92.03329,1036,1865
259,-84.8942,-92.011,1119,1836
260,-84.87151,-91.99001,1201,1792
261,-84.8475,-91.97701,1354,1784
262,-84.82339,-91.9559,894,1780
263,-84.8007,-92.0415,471,1764
264,-84.7847,-92.20711,582,1771
265,-84.7701,-92.3511,694,1771
266,-84.7527,-92.5139,805,1767
