CBD,LAT,LON,THK,SRF
902,-70.44209,123.5648,2682,2555
903,-70.4305,123.5331,2679,2553
904,-70.41879,123.4998,2677,2550
905,-70.40379,123.4631,2675,2546
906,-70.3905,123.438,2672,2541
907,-70.37711,123.4197,2670,2539
908,-70.3588,123.3897,2667,2539
909,-70.3438,123.3714,2665,2537
910,-70.3304,123.3497,2663,2529
911,-70.3154,123.318,2660,2521
912,-70.2988,123.2946,2658,2513
913,-70.2854,123.2713,2655,2505
914,-70.26711,123.2446,2653,2497
915,-70.2538,123.2179,2650,2493
916,-70.2404,123.1912,2648,2489
917,-70.2254,123.1579,2646,2486
918,-70.2104,123.1329,2643,2483
919,-70.1954,123.1096,2641,2476
920,-70.17709,123.0761,2638,2467
921,-70.16541,123.0478,2636,2462
922,-70.15041,123.0211,2634,2459
923,-70.13541,122.9878,2631,2455
924,-70.12041,122.9611,2629,2452
925,-70.1037,122.9344,2626,2450
926,-70.0887,122.9044,2624,2445
927,-70.0737,122.876,2622,2443
928,-70.0587,122.8493,2619,2440
929,-70.0437,122.8177,2617,2436
930,-70.0287,122.7927,2614,2430
931,-70.0137,122.7644,2612,2424
932,-70.0004,122.7343,2610,2417
933,-69.9837,122.7076,2607,2411
934,-69.9704,122.6793,2605,2407
935,-69.9554,122.6543,2602,2402
936,-69.9437,122.6276,2600,2401
937,-69.927,122.5993,2598,2396
938,-69.9137,122.5709,2595,2389
939,-69.90041,122.5476,2593,2381
940,-69.88699,122.5226,2590,2374
941,-69.8737,122.4942,2588,2369
942,-69.8587,122.4692,2586,2368
943,-69.8437,122.4442,2583,2362
944,-69.8287,122.4157,2581,2352
945,-69.812,122.3857,2578,2345
946,-69.79871,122.3641,2576,2340
947,-69.78529,122.3357,2573,2341
948,-69.77029,122.3124,2571,2346
949,-69.7536,122.2858,2569,2346
950,-69.73869,122.2591,2566,2338
951,-69.7253,122.229,2564,2327
952,-69.7103,122.2057,2561,2318
953,-69.6953,122.1757,2559,2308
954,-69.68201,122.1507,2557,2298
955,-69.6687,122.1273,2554,2289
956,-69.6519,122.0973,2552,2282
957,-69.6386,122.0756,2549,2278
958,-69.62531,122.0473,2547,2274
959,-69.612,122.0206,2545,2269
960,-69.59531,122.0006,2542,2262
961,-69.5836,121.9755,2540,2256
962,-69.5686,121.9456,2537,2251
963,-69.5553,121.9222,2535,2247
964,-69.54359,121.8988,2548,2240
965,-69.5253,121.8705,2555,2234
966,-69.5136,121.8505,2560,2229
967,-69.5002,121.8255,2564,2224
968,-69.4836,121.797,2581,2219
969,-69.4702,121.7754,2437,2213
970,-69.45689,121.7487,2474,2207
971,-69.4436,121.7254,2485,2200
972,-69.43021,121.7021,2506,2193
973,-69.4153,121.677,2438,2186
974,-69.40021,121.6503,2417,2180
975,-69.3869,121.6237,2397,2175
976,-69.3736,121.6037,2376,2173
977,-69.3586,121.5769,2355,2173
978,-69.3452,121.5553,2334,2168
979,-69.33189,121.5303,2314,2164
980,-69.31689,121.5019,2293,2161
981,-69.30521,121.4836,2296,2168
982,-69.2885,121.4602,2187,2174
983,-69.27521,121.4302,2116,2175
984,-69.2619,121.4052,2147,2165
985,-69.2485,121.3851,2118,2153
986,-69.2319,121.3618,2128,2141
987,-69.2202,121.3368,2138,2134
988,-69.20689,121.3152,2148,2126
989,-69.19189,121.2852,2157,2116
990,-69.1768,121.2634,2167,2097
991,-69.1635,121.2434,2177,2079
992,-69.1485,121.215,2187,2063
993,-69.13519,121.1934,2197,2052
994,-69.1235,121.1717,2207,2044
995,-69.10519,121.1467,2217,2036
996,-69.09351,121.1234,2226,2025
997,-69.07851,121.1,2236,2011
998,-69.0618,121.0733,2246,1995
999,-69.04849,121.05,2256,1981
1000,-69.03349,121.0249,2333,1964
1001,-69.0168,121,2284,1950
1002,-69.0018,120.9749,2416,1937
1003,-68.9868,120.9516,2337,1932
1004,-68.97009,120.9199,2272,1925
1005,-68.9568,120.8999,2319,1914
1006,-68.9418,120.8749,2333,1898
1007,-68.92509,120.8482,2394,1881
1008,-68.9101,120.8232,2456,1870
1009,-68.8968,120.7998,2517,1867
1010,-68.88341,120.7715,2516,1868
1011,-68.8685,120.7498,2401,1869
1012,-68.8535,120.7248,2410,1859
1013,-68.8401,120.7015,2299,1845
1014,-68.82339,120.6781,2414,1835
1015,-68.8101,120.6548,2420,1835
1016,-68.7951,120.6297,2339,1835
1017,-68.7818,120.6064,2167,1832
1018,-68.76669,120.5863,2186,1820
1019,-68.75169,120.5547,2299,1816
1020,-68.7384,120.533,2099,1807
1021,-68.7251,120.5097,2050,1796
1022,-68.7067,120.4863,2101,1778
1023,-68.69341,120.4647,2088,1766
1024,-68.6801,120.443,2004,1756
1025,-68.66499,120.4196,2013,1743
1026,-68.6517,120.3947,2144,1730
1027,-68.6367,120.3729,2025,1724
1028,-68.6234,120.3512,2062,1715
1029,-68.6084,120.3262,2020,1704
1030,-68.595,120.3062,1979,1691
1031,-68.58,120.2812,1933,1678
1032,-68.56841,120.2595,2002,1667
1033,-68.5551,120.2362,1918,1657
1034,-68.5367,120.2128,1845,1646
1035,-68.52499,120.1911,1822,1630
1036,-68.5117,120.1695,1850,1612
1037,-68.495,120.1461,1817,1595
1038,-68.4817,120.1261,1852,1581
1039,-68.47,120.106,1837,1574
1040,-68.455,120.0844,1854,1568
1041,-68.4433,120.061,1796,1558
1042,-68.42999,120.041,1763,1542
1043,-68.4133,120.016,1767,1520
1044,-68.39999,119.9944,1839,1502
1045,-68.38831,119.9743,1803,1496
1046,-68.37331,119.951,1861,1497
1047,-68.35831,119.931,1835,1491
1048,-68.345,119.9093,1749,1482
1049,-68.33,119.8826,1674,1464
1050,-68.3166,119.8643,1634,1444
1051,-68.30161,119.8459,1646,1423
1052,-68.2883,119.8176,1636,1403
1053,-68.2733,119.7992,1662,1390
1054,-68.2616,119.7792,1632,1371
1055,-68.2433,119.7542,1655,1358
1056,-68.2316,119.7358,1661,1345
1057,-68.21989,119.7125,1678,1327
1058,-68.20329,119.6891,1702,1312
1059,-68.1899,119.6658,1682,1299
1060,-68.1749,119.6458,1642,1294
1061,-68.16161,119.6225,1545,1289
1062,-68.14661,119.6024,1484,1273
1063,-68.13319,119.5807,1434,1250
1064,-68.1183,119.5574,1425,1224
1065,-68.1049,119.5391,1371,1202
1066,-68.0932,119.5191,1328,1180
1067,-68.0782,119.4941,1374,1159
1068,-68.0616,119.4724,1307,1140
1069,-68.0499,119.4524,1300,1114
1070,-68.0349,119.4307,1327,1088
1071,-68.0199,119.4073,1441,1065
1072,-68.00819,119.3906,1344,1047
1073,-67.9915,119.369,1398,1036
1074,-67.9799,119.3457,1485,1035
1075,-67.9666,119.3273,1467,1037
1076,-67.9532,119.3039,1414,1030
1077,-67.93649,119.2872,1406,1010
1078,-67.9249,119.2656,1424,987
1079,-67.9082,119.2422,1434,961
1080,-67.8949,119.2205,1444,942
1081,-67.8782,119.2022,1454,931
1082,-67.8649,119.1756,1464,930
1083,-67.8499,119.1539,1313,911
1084,-67.83479,119.1355,1296,883
1085,-67.81821,119.1121,1230,843
1086,-67.8049,119.0871,1426,806
1087,-67.7881,119.0671,1425,780
1088,-67.7748,119.0438,1363,760
1089,-67.76151,119.0271,1407,749
1090,-67.7482,119.0038,1588,724
1091,-67.73151,118.9838,1658,707
1092,-67.7198,118.9654,1519,691
1093,-67.7065,118.942,1484,677
1094,-67.6898,118.9237,1466,652
1095,-67.6765,118.902,1175,641
1096,-67.66479,118.882,1003,634
1097,-67.6481,118.8604,970,613
1098,-67.63651,118.8403,932,572
1099,-67.62309,118.8237,965,515
1100,-67.60809,118.8037,1237,475
1101,-67.59641,118.7802,1198,466
1102,-67.5831,118.7602,1254,452
1103,-67.5681,118.7436,1679,432
1104,-67.55479,118.7236,1689,405
1105,-67.53979,118.7036,1700,401
1106,-67.5248,118.6803,1710,416
1107,-67.5114,118.6619,1720,421
1108,-67.4931,118.6369,1730,418
1109,-67.4798,118.6202,1741,392
1110,-67.4648,118.5985,1751,375
1111,-67.45309,118.5785,1761,370
1112,-67.43469,118.5569,1772,371
1113,-67.4214,118.5385,1782,380
1114,-67.4064,118.5152,1792,387
1115,-67.38969,118.4934,1802,397
1116,-67.3764,118.4735,1813,386
1117,-67.3614,118.4534,1823,367
1118,-67.34641,118.4318,1756,342
1119,-67.3331,118.4084,1689,326
1120,-67.3214,118.3918,1622,313
1121,-67.30811,118.37,1563,302
1122,-67.2964,118.355,1722,286
1123,-67.2814,118.3367,1350,276
1124,-67.2664,118.3134,1264,254
1125,-67.2547,118.2983,1178,232
1126,-67.2413,118.2933,1093,220
1127,-67.228,118.315,1007,210
1128,-67.2197,118.34,921,194
1129,-67.2164,118.3732,835,197
1130,-67.213,118.4083,687,208
1131,-67.2081,118.4466,711,229
1132,-67.20309,118.4816,700,208
1133,-67.1964,118.5215,870,168
1134,-67.1897,118.5599,863,124
1135,-67.18311,118.5915,779,106
1136,-67.1747,118.6298,702,101
1137,-67.16811,118.6631,676,100
1138,-67.15981,118.6931,685,100
1139,-67.1514,118.7331,649,103
1140,-67.14481,118.7648,703,108
1141,-67.13811,118.7997,601,118
1142,-67.1281,118.8298,596,116
1143,-67.1198,118.8597,579,121
1144,-67.11481,118.8947,519,108
1145,-67.10651,118.9346,533,107
1146,-67.09979,118.9646,479,103
1147,-67.09309,118.998,463,101
1148,-67.08479,119.0379,532,98
1149,-67.0782,119.0663,500,108
1150,-67.06979,119.0996,492,105
1151,-67.0648,119.1363,530,104
1152,-67.05479,119.1695,488,95
1153,-67.0482,119.2012,500,85
1154,-67.0399,119.2362,438,75
1155,-67.0332,119.2661,376,67
1156,-67.0249,119.2995,412,64
1157,-67.0166,119.3328,360,58
1158,-67.0099,119.3628,311,54
1159,-67.0032,119.3944,352,53
1160,-66.9949,119.4278,369,51
1161,-66.9899,119.4611,386,50
1162,-66.9816,119.4878,404,33
1163,-66.9749,119.526,421,16
1164,-66.9666,119.5594,438,-1
1165,-66.9583,119.5877,455,-2
1166,-66.9516,119.6277,473,0
1167,-66.9449,119.6577,490,1
1168,-66.9366,119.691,507,0
1169,-66.9299,119.7243,524,-1
1170,-66.9216,119.7576,541,-2
1171,-66.91499,119.7893,559,0
1172,-66.90829,119.8242,576,0
1173,-66.89999,119.8575,593,2
1174,-66.8916,119.8909,610,1
