CBD,LAT,LON,THK,SRF
53,-80.035,-120.1046,2182,1515.73
54,-80.0199,-120.175,2448,1527
55,-80.00481,-120.2332,2562,1532
56,-79.9884,-120.2748,2603,1535
57,-79.9706,-120.3288,2505,1533
58,-79.95551,-120.3855,2435,1522
59,-79.93629,-120.4341,2369,1523
60,-79.9198,-120.4839,2274,1499
61,-79.9048,-120.5393,2303,1508
62,-79.8884,-120.5988,2290,1485
63,-79.8719,-120.6651,2259,1504
64,-79.8596,-120.7439,2523,1527
65,-79.8459,-120.8088,2368,1511
66,-79.8322,-120.8847,2202,1539
67,-79.81709,-120.9498,2253,1512
68,-79.802,-121.0134,2302,1526
69,-79.787,-121.0838,2312,1531
70,-79.776,-121.146,2405,1522
71,-79.7596,-121.2137,2245,1493
72,-79.74451,-121.2828,2244,1494
73,-79.7281,-121.3382,2258,1517
74,-79.7144,-121.3908,2345,1525
75,-79.69791,-121.4543,2476,1522
76,-79.6842,-121.5221,2540,1522
77,-79.6692,-121.5828,2601,1525
78,-79.6555,-121.6657,2612,1524
79,-79.6431,-121.7417,2489,1522
80,-79.6335,-121.8189,2466,1521
81,-79.6212,-121.9045,2433,1520
82,-79.6075,-121.9832,2401,1519
83,-79.5952,-122.0577,2456,1515
84,-79.5815,-122.124,2410,1508
85,-79.5665,-122.2082,2441,1509
86,-79.55409,-122.2553,2429,1506
87,-79.539,-122.3285,2478,1505
88,-79.52811,-122.4003,2413,1496
89,-79.5157,-122.4845,2386,1500
90,-79.50481,-122.5646,2378,1494
91,-79.4939,-122.6556,2439,1497
92,-79.48151,-122.7273,2564,1497
93,-79.4706,-122.8115,2581,1499
94,-79.4583,-122.8916,2389,1500
95,-79.4446,-122.9689,2223,1498
96,-79.43089,-123.0352,2163,1498
97,-79.41721,-123.107,2170,1492
98,-79.4048,-123.1747,2216,1490
99,-79.3898,-123.241,2283,1489
100,-79.3761,-123.321,2310,1495
101,-79.3678,-123.3914,2354,1496
102,-79.3528,-123.4605,2463,1504
103,-79.3405,-123.5502,2492,1511
104,-79.32809,-123.6261,2404,1515
105,-79.3145,-123.6979,2412,1514
106,-79.30209,-123.7642,2353,1509
107,-79.287,-123.825,2230,1503
108,-79.272,-123.8955,2333,1501
109,-79.25819,-123.9535,2321,1502
110,-79.2446,-124.0336,2175,1506
111,-79.2308,-124.1054,2238,1507
112,-79.2171,-124.184,2228,1509
113,-79.2021,-124.26,2184,1502
114,-79.187,-124.3345,2257,1500
115,-79.17329,-124.4077,2262,1504
116,-79.1582,-124.4754,2248,1511
117,-79.1445,-124.5444,2259,1515
118,-79.12939,-124.6122,2200,1522
119,-79.1144,-124.6853,2167,1526
120,-79.10201,-124.7585,2219,1531
121,-79.0883,-124.8454,2230,1528
122,-79.0733,-124.9241,2192,1526
123,-79.0623,-125,2224,1520
124,-79.0472,-125.0772,2306,1517
125,-79.0321,-125.1436,2166,1515
126,-79.0157,-125.2085,2176,1524
127,-78.99921,-125.2734,2117,1528
128,-78.98421,-125.3328,2163,1538
129,-78.9691,-125.3991,2260,1542
130,-78.95399,-125.4792,2198,1544
131,-78.9389,-125.5579,2201,1542
132,-78.92661,-125.6351,2187,1539
133,-78.9101,-125.7097,2216,1536
134,-78.8951,-125.787,2237,1535
135,-78.88139,-125.8656,2249,1540
136,-78.8663,-125.9319,2303,1537
137,-78.8526,-126.0009,2295,1542
138,-78.83749,-126.0741,2350,1538
139,-78.81689,-126.0964,2272,1536
140,-78.7963,-126.0693,2185,1532
141,-78.7854,-125.9803,2194,1533
142,-78.7881,-125.8926,2164,1535
143,-78.7991,-125.8076,2159,1540
144,-78.8183,-125.7817,2179,1546
145,-78.839,-125.7764,2152,1545
146,-78.8582,-125.7848,2161,1534
147,-78.88161,-125.785,2223,1536
148,-78.90221,-125.7893,2245,1537
149,-78.92281,-125.795,2208,1526
150,-78.94341,-125.7897,2169,1520
151,-78.964,-125.7858,2269,1509
152,-78.9846,-125.7791,2288,1518
153,-79.00529,-125.7642,2350,1515
