CBD,LAT,LON,THK,SRF
704,-86.09959,-115.0904,1460,2553
705,-86.0912,-114.8847,1676,2550
706,-86.08611,-114.672,1563,2549
707,-86.08099,-114.4028,1386,2544
708,-86.0759,-114.1984,1536,2537
709,-86.0692,-113.9609,1527,2530
710,-86.06239,-113.7533,1569,2529
711,-86.0573,-113.5373,1160,2528
712,-86.05389,-113.3013,1171,2529
713,-86.04221,-113.099,1288,2529
714,-86.04041,-112.8828,1574,2529
715,-86.03371,-112.6769,1684,2531
716,-86.02521,-112.4428,1784,2531
717,-86.0201,-112.2335,1793,2532
718,-86.0134,-112.0409,1790,2532
719,-86.00661,-111.7985,1871,2532
720,-85.99989,-111.6158,1908,2532
721,-85.9948,-111.4164,1818,2532
722,-85.9881,-111.1857,1961,2533
723,-85.9796,-110.9732,1877,2532
724,-85.9729,-110.7806,1899,2531
725,-85.9678,-110.553,1979,2530
726,-85.96271,-110.3587,1998,2528
727,-85.9543,-110.1662,2041,2529
728,-85.9492,-109.9303,2087,2529
729,-85.9408,-109.7544,2112,2528
730,-85.9357,-109.5169,2152,2528
731,-85.92731,-109.3112,2189,2527
732,-85.9189,-109.1386,2174,2527
733,-85.9138,-108.9227,2275,2524
734,-85.907,-108.7268,2287,2521
735,-85.90199,-108.5375,2079,2515
736,-85.89191,-108.3318,1871,2510
737,-85.8851,-108.1226,1662,2508
738,-85.8801,-107.9432,1454,2505
739,-85.8716,-107.7674,1246,2503
740,-85.85989,-107.5569,1421,2506
741,-85.85651,-107.3591,1692,2511
742,-85.85139,-107.1764,1741,2521
743,-85.838,-106.9743,1868,2524
744,-85.8329,-106.7916,1904,2528
745,-85.82449,-106.5992,1884,2532
746,-85.8161,-106.4051,1863,2537
747,-85.811,-106.2075,1631,2545
748,-85.8009,-106.025,1650,2556
749,-85.7942,-105.8458,1398,2566
750,-85.7874,-105.6582,1621,2579
751,-85.77901,-105.4591,1529,2587
752,-85.7706,-105.2883,1535,2599
753,-85.7639,-105.0957,1434,2603
754,-85.7571,-104.9165,1438,2608
755,-85.7487,-104.7307,1430,2605
756,-85.7403,-104.5549,1471,2605
757,-85.7336,-104.3723,1426,2604
758,-85.7251,-104.1832,1533,2603
759,-85.7151,-104.0224,1410,2607
760,-85.71001,-103.8364,1448,2606
761,-85.7016,-103.6506,1456,2601
762,-85.6949,-103.4846,1514,2598
763,-85.6864,-103.3038,1500,2597
764,-85.67641,-103.1281,1520,2599
765,-85.668,-102.9822,1481,2600
766,-85.66119,-102.7913,1449,2600
767,-85.6528,-102.6105,1417,2601
768,-85.6427,-102.4348,1036,2596
769,-85.63429,-102.254,936,2592
770,-85.6259,-102.098,745,2583
771,-85.61749,-101.9355,1013,2567
772,-85.61079,-101.7546,1186,2558
773,-85.599,-101.5923,1490,2554
774,-85.589,-101.4198,1202,2555
775,-85.5822,-101.2273,1487,2554
776,-85.5722,-101.0682,1004,2555
777,-85.5638,-100.8924,1490,2550
778,-85.55701,-100.7214,1443,2544
779,-85.5486,-100.5224,1396,2539
780,-85.5352,-100.3401,1349,2541
781,-85.52679,-100.1776,1301,2542
782,-85.5184,-99.9852,1254,2545
783,-85.5083,-99.8044,1207,2545
784,-85.4966,-99.6454,1160,2541
785,-85.4881,-99.463,971,2531
786,-85.4781,-99.2972,992,2519
787,-85.4697,-99.1048,913,2507
788,-85.4579,-98.9407,910,2492
789,-85.44949,-98.7749,1349,2476
790,-85.4395,-98.60741,1538,2463
791,-85.4261,-98.4451,1569,2454
792,-85.4193,-98.27251,1541,2446
793,-85.4109,-98.1167,1335,2436
794,-85.3992,-97.9559,1445,2426
795,-85.3891,-97.80341,1238,2414
796,-85.38071,-97.6458,1253,2402
797,-85.36729,-97.4619,1246,2389
798,-85.35719,-97.30611,1147,2378
799,-85.3472,-97.14529,1300,2369
800,-85.3371,-96.98779,1452,2360
801,-85.3304,-96.8302,1242,2347
802,-85.3186,-96.67281,1157,2338
803,-85.3102,-96.4969,1027,2327
804,-85.29849,-96.3412,1054,2314
805,-85.2901,-96.17371,1134,2299
806,-85.2767,-96.0313,990,2284
807,-85.2666,-95.8804,1168,2271
808,-85.2549,-95.70641,890,2258
809,-85.2448,-95.5522,955,2245
810,-85.2364,-95.41451,1123,2232
811,-85.2263,-95.2421,1142,2222
812,-85.2113,-95.0914,1109,2207
813,-85.20461,-94.9538,916,2194
814,-85.1911,-94.7831,929,2182
815,-85.18111,-94.6472,943,2165
816,-85.17101,-94.5013,956,2144
817,-85.161,-94.3537,970,2100
818,-85.1476,-94.1964,983,2071
819,-85.1358,-94.0522,997,2047
820,-85.12579,-93.9213,1010,2053
821,-85.11571,-93.7422,1024,2052
822,-85.10561,-93.59959,1037,2036
823,-85.09219,-93.4572,1051,2025
824,-85.0788,-93.2932,1064,2017
825,-85.0688,-93.1423,1078,2031
826,-85.0587,-92.9682,1091,2046
827,-85.0453,-92.8208,1104,2033
828,-85.0352,-92.66991,1118,2013
829,-85.0218,-92.52251,1131,1993
830,-85.00841,-92.3634,1145,1969
831,-84.9984,-92.22749,1158,2080
832,-84.9883,-92.0799,1172,2027
833,-84.9716,-91.94431,1185,1999
834,-84.9632,-91.80991,1199,1824
835,-84.9481,-91.6642,1212,1799
836,-84.9364,-91.52,1226,1789
