CBD,LAT,LON,THK,SRF
584,-67.47929,141.1722,1622,1221
585,-67.4586,141.142,1588,1221
586,-67.4407,141.105,1525,1225
587,-67.4269,141.0638,1502,1216
588,-67.41451,141.0144,1361,1216
589,-67.4007,140.9677,1392,1210
590,-67.38969,140.921,1330,1210
591,-67.3745,140.8744,1592,1204
592,-67.3607,140.8305,1459,1187
593,-67.3483,140.7852,1400,1194
594,-67.3318,140.7358,1366,1180
595,-67.31799,140.6891,1280,1172
596,-67.3056,140.6452,1285,1155
597,-67.2932,140.6013,1321,1150
598,-67.2794,140.556,1231,1150
599,-67.26559,140.5121,1266,1153
600,-67.2504,140.4696,1320,1163
601,-67.2366,140.4215,1310,1140
602,-67.2215,140.3817,1250,1122
603,-67.2077,140.3337,1289,1116
604,-67.1925,140.2898,1224,1107
605,-67.1787,140.2459,1075,1100
606,-67.1636,140.202,1104,1091
607,-67.1512,140.1539,1202,1076
608,-67.13879,140.1114,1174,1071
609,-67.1236,140.0716,1144,1055
610,-67.1071,140.0332,1156,1051
611,-67.0891,139.9934,1127,1030
612,-67.0712,139.9536,1145,1015
613,-67.0547,139.9165,996,994
614,-67.04089,139.8767,1015,980
615,-67.0244,139.8383,1037,961
616,-67.0092,139.7958,1063,955
617,-66.99271,139.7601,991,937
618,-66.9762,139.7203,1000,925
619,-66.95821,139.6833,989,919
620,-66.9431,139.6448,939,903
621,-66.9265,139.6037,978,889
622,-66.91141,139.5625,944,876
623,-66.8949,139.5254,962,860
624,-66.877,139.4898,974,858
625,-66.8618,139.4513,910,850
626,-66.8439,139.4143,891,842
627,-66.83009,139.3786,919,841
628,-66.8136,139.3402,962,817
629,-66.7957,139.3031,908,809
630,-66.77769,139.2634,879,783
631,-66.7612,139.2236,817,768
632,-66.746,139.1851,812,751
633,-66.7323,139.144,746,729
634,-66.7198,139.0987,755,718
635,-66.7074,139.0548,786,699
636,-66.6936,139.0108,725,686
637,-66.6785,138.9683,705,640
638,-66.6647,138.9244,747,611
639,-66.65089,138.8764,637,575
640,-66.6371,138.8352,627,550
641,-66.62469,138.7899,575,524
642,-66.6123,138.7447,555,504
643,-66.5985,138.7007,514,462
644,-66.5847,138.6568,508,417
645,-66.5723,138.6143,491,369
646,-66.5612,138.5718,515,319
647,-66.5475,138.5293,516,231
672,-66.56129,138.453,448,303
673,-66.5777,138.4186,511,370
674,-66.5955,138.3843,572,434
675,-66.6147,138.3458,541,492
676,-66.6311,138.3129,588,524
677,-66.64751,138.2786,623,557
678,-66.66389,138.2415,651,605
679,-66.68311,138.2058,704,650
680,-66.69949,138.1742,753,686
681,-66.7159,138.1412,817,740
682,-66.7337,138.1055,858,779
683,-66.7502,138.0699,929,821
684,-66.7693,138.03,945,854
685,-66.78709,137.9957,960,891
686,-66.8049,137.9613,969,922
687,-66.8213,137.9243,1008,960
688,-66.8378,137.8886,1030,988
689,-66.8528,137.8543,1071,1022
690,-66.87061,137.8185,1071,1057
691,-66.8884,137.7828,1156,1083
692,-66.9062,137.7485,1202,1116
693,-66.924,137.7087,1223,1142
694,-66.9404,137.6675,1292,1174
695,-66.9568,137.6331,1431,1184
696,-66.97459,137.6002,1505,1199
697,-66.9911,137.5632,1536,1226
698,-67.0061,137.5274,1637,1249
699,-67.0253,137.4904,1618,1259
700,-67.0417,137.456,1821,1295
701,-67.05949,137.4203,1860,1301
702,-67.0773,137.3805,1869,1316
703,-67.09509,137.3448,1846,1336
704,-67.11011,137.3078,1911,1355
705,-67.1265,137.2693,1941,1365
706,-67.1443,137.2323,2034,1376
707,-67.16209,137.1938,2155,1391
708,-67.1772,137.1567,2048,1391
709,-67.1936,137.1224,1932,1389
710,-67.2114,137.084,1775,1400
711,-67.2292,137.0455,1708,1408
712,-67.2484,137.0098,1652,1433
713,-67.2648,136.9687,1714,1449
714,-67.2812,136.9302,2021,1474
715,-67.299,136.8932,1769,1476
716,-67.314,136.8547,1850,1499
717,-67.33321,136.8176,2055,1508
718,-67.3483,136.7806,2193,1516
719,-67.3674,136.7448,2036,1523
720,-67.38519,136.7023,1917,1531
721,-67.4016,136.6611,1951,1545
722,-67.418,136.6172,1882,1556
723,-67.43449,136.576,1883,1567
724,-67.44949,136.5376,1942,1580
725,-67.4659,136.4978,2027,1597
726,-67.4837,136.4552,2157,1610
727,-67.5002,136.4155,2000,1634
728,-67.5166,136.377,2085,1635
729,-67.53439,136.3331,2082,1638
730,-67.5522,136.2947,2097,1668
731,-67.5686,136.2521,2254,1700
