CBD,LAT,LON,THK,SRF
340,-81.0374,-157.4924,533,95
341,-81.0443,-157.3798,531,97
342,-81.0484,-157.259,528,92
343,-81.0553,-157.1286,526,83
344,-81.0594,-156.9981,523,83
345,-81.0649,-156.8732,521,80
346,-81.0704,-156.7496,519,75
347,-81.07719,-156.6109,516,67
348,-81.08411,-156.4764,514,61
349,-81.091,-156.3569,511,69
350,-81.09779,-156.2292,509,86
351,-81.10471,-156.1002,519,117
352,-81.1115,-155.9725,550,145
353,-81.1198,-155.8503,577,173
354,-81.12939,-155.724,594,200
355,-81.13631,-155.599,619,220
356,-81.1459,-155.4521,629,236
357,-81.14999,-155.3286,642,245
358,-81.1568,-155.194,643,258
359,-81.1637,-155.0622,655,268
360,-81.17329,-154.9345,660,285
361,-81.18021,-154.8082,660,295
362,-81.1871,-154.6805,666,302
363,-81.19389,-154.5418,668,307
364,-81.198,-154.4086,665,317
365,-81.2049,-154.2754,673,314
366,-81.2132,-154.1422,681,310
367,-81.22,-154.0105,686,314
368,-81.2283,-153.8827,696,313
369,-81.23511,-153.7386,690,309
370,-81.2392,-153.6123,696,301
371,-81.24609,-153.475,699,296
372,-81.25301,-153.3404,698,294
373,-81.2598,-153.21,697,298
374,-81.2653,-153.0644,705,300
375,-81.27361,-152.9354,698,307
376,-81.2818,-152.7939,688,309
377,-81.2887,-152.6635,700,317
378,-81.29829,-152.5303,710,322
379,-81.3038,-152.3958,729,337
380,-81.31059,-152.2598,746,347
381,-81.3148,-152.1239,755,358
382,-81.323,-151.9839,757,366
383,-81.32851,-151.8452,758,374
384,-81.3367,-151.7024,779,369
385,-81.34219,-151.5596,805,380
386,-81.3463,-151.4223,778,380
387,-81.3546,-151.285,821,409
388,-81.3614,-151.1491,825,423
389,-81.3683,-151.0104,840,455
390,-81.37379,-150.8772,838,469
391,-81.3793,-150.7413,840,478
392,-81.3862,-150.5875,854,485
393,-81.3903,-150.4488,843,491
394,-81.39709,-150.3088,857,499
395,-81.4026,-150.1618,866,507
396,-81.4095,-150.0328,871,515
397,-81.4164,-149.89,878,517
398,-81.4205,-149.7485,878,519
399,-81.42599,-149.6071,880,521
400,-81.4301,-149.4657,882,526
401,-81.437,-149.3174,870,529
402,-81.4397,-149.1664,877,529
403,-81.44521,-149.0291,879,525
404,-81.4493,-148.889,889,530
405,-81.4521,-148.7448,884,535
406,-81.4576,-148.5993,884,540
407,-81.4631,-148.4634,907,544
408,-81.46719,-148.3151,919,540
409,-81.46989,-148.1682,926,548
410,-81.4754,-148.0171,931,545
411,-81.47681,-147.8675,939,547
412,-81.4837,-147.7274,909,547
413,-81.4864,-147.5833,934,551
414,-81.49049,-147.4377,910,553
415,-81.49471,-147.2866,901,554
416,-81.49741,-147.1453,890,551
417,-81.5015,-147.0052,877,543
418,-81.5056,-146.8569,879,539
419,-81.5098,-146.699,873,528
420,-81.5166,-146.5507,868,518
421,-81.5208,-146.4093,866,516
422,-81.5249,-146.2638,859,507
423,-81.5276,-146.1237,848,503
424,-81.5331,-145.9781,837,504
425,-81.5359,-145.834,828,496
426,-81.5414,-145.6871,805,489
427,-81.5441,-145.5456,802,479
428,-81.5482,-145.3836,777,467
429,-81.55231,-145.2408,765,455
430,-81.5565,-145.0912,760,446
431,-81.56059,-144.947,744,433
432,-81.5661,-144.8014,750,422
433,-81.57159,-144.6545,734,409
434,-81.5757,-144.5145,762,399
435,-81.5784,-144.3634,824,390
436,-81.58121,-144.2206,909,385
437,-81.5853,-144.0559,916,380
438,-81.59081,-143.909,920,383
439,-81.59351,-143.7675,934,376
440,-81.5963,-143.6192,934,364
441,-81.60181,-143.4682,925,348
442,-81.6073,-143.3227,929,342
443,-81.61279,-143.1799,930,338
444,-81.6169,-143.0289,932,337
445,-81.6196,-142.8901,922,341
446,-81.62241,-142.7199,931,347
447,-81.62241,-142.5826,921,344
448,-81.6265,-142.4343,934,347
449,-81.6279,-142.2819,929,344
450,-81.6293,-142.1336,933,349
451,-81.6348,-141.9839,952,348
452,-81.63609,-141.8342,963,348
453,-81.6389,-141.6819,954,355
454,-81.6403,-141.5349,1000,363
455,-81.6416,-141.3743,960,366
456,-81.6416,-141.2246,1000,367
457,-81.64709,-141.0667,1003,373
458,-81.6485,-140.9171,1004,381
459,-81.6526,-140.7646,1042,391
460,-81.65401,-140.6205,1065,399
461,-81.6581,-140.4708,1008,397
462,-81.6595,-140.3211,952,401
463,-81.6609,-140.1619,952,407
464,-81.66499,-140.0177,976,413
465,-81.66499,-139.8818,999,422
466,-81.6664,-139.7321,1037,429
467,-81.67191,-139.5852,1033,440
468,-81.6732,-139.4369,1122,447
469,-81.67461,-139.2872,1087,448
470,-81.6774,-139.1554,1007,450
471,-81.6815,-139.0002,927,452
472,-81.6815,-138.8451,878,459
473,-81.6842,-138.705,894,464
474,-81.6842,-138.5567,1124,472
475,-81.68559,-138.4153,1164,480
476,-81.68559,-138.2821,1149,489
477,-81.687,-138.1407,1105,494
478,-81.687,-137.9897,1079,503
479,-81.687,-137.851,1088,509
480,-81.687,-137.7096,1049,516
481,-81.687,-137.5503,1128,512
482,-81.687,-137.4089,1154,523
483,-81.6884,-137.2619,1161,525
484,-81.6898,-137.1246,1160,537
485,-81.6925,-136.9791,1167,550
486,-81.69389,-136.8404,1160,561
487,-81.69389,-136.6894,1170,567
488,-81.6953,-136.5479,1180,577
489,-81.6953,-136.4051,1187,575
490,-81.6953,-136.2541,1183,579
491,-81.6953,-136.1113,1231,581
492,-81.6953,-135.9602,1243,585
493,-81.6953,-135.8229,1228,589
494,-81.6967,-135.6719,1212,597
495,-81.6967,-135.5305,1197,603
496,-81.6967,-135.3904,1181,629
497,-81.6967,-135.249,1147,615
498,-81.6953,-135.0979,1116,650
499,-81.6967,-134.9346,1123,614
500,-81.69389,-134.7918,1087,628
501,-81.6953,-134.6407,1121,622
502,-81.6953,-134.4938,1178,621
503,-81.6953,-134.351,1148,625
504,-81.69389,-134.2137,1040,631
505,-81.6926,-134.0764,1002,623
506,-81.69389,-133.924,1002,624
507,-81.6926,-133.7867,989,631
508,-81.6898,-133.6356,1037,639
509,-81.6898,-133.4928,1019,638
510,-81.68851,-133.3555,982,635
511,-81.6871,-133.2237,994,649
512,-81.68851,-133.0933,1035,656
513,-81.68851,-132.9601,1042,659
514,-81.6857,-132.8269,1027,662
515,-81.6857,-132.7061,1049,657
516,-81.6844,-132.5688,1100,662
517,-81.683,-132.4314,1087,662
518,-81.683,-132.3038,1122,668
519,-81.6803,-132.1706,1157,670
520,-81.67751,-132.0539,1101,677
521,-81.67751,-131.9207,1109,687
522,-81.67751,-131.7875,1106,685
523,-81.6748,-131.6585,1151,695
524,-81.6748,-131.5253,1151,692
525,-81.6734,-131.3976,1137,696
526,-81.672,-131.2602,1198,698
527,-81.672,-131.1271,1041,705
528,-81.672,-131.0021,1031,713
529,-81.6693,-130.8648,1064,717
530,-81.6693,-130.7399,1095,719
531,-81.6693,-130.6108,1138,724
532,-81.6665,-130.4872,1116,731
533,-81.66521,-130.3623,1197,742
534,-81.6666,-130.225,1398,748
535,-81.6624,-130.0973,1455,746
536,-81.6597,-129.9655,1374,743
537,-81.65829,-129.835,1359,744
538,-81.657,-129.7128,1355,750
539,-81.65421,-129.5838,1463,753
540,-81.6528,-129.4506,1400,748
541,-81.65289,-129.3229,1431,745
542,-81.6501,-129.1966,1395,753
543,-81.6501,-129.0757,1393,758
544,-81.6474,-128.9315,1304,769
545,-81.644,-128.8092,1210,776
546,-81.6405,-128.6817,1219,793
547,-81.6364,-128.5485,1216,802
548,-81.6364,-128.418,1256,814
549,-81.63229,-128.2958,1309,824
550,-81.63229,-128.1668,1305,833
551,-81.6295,-128.0349,1457,837
552,-81.6268,-127.9113,1578,842
553,-81.6254,-127.7713,1587,846
554,-81.6227,-127.6395,1745,846
555,-81.6199,-127.5118,1730,843
556,-81.61861,-127.38,1882,843
557,-81.6172,-127.2564,1847,843
558,-81.6145,-127.1218,1836,843
559,-81.6131,-126.9983,1803,850
560,-81.60899,-126.8623,1703,848
561,-81.6062,-126.7374,1838,853
562,-81.6035,-126.5973,1770,853
563,-81.6021,-126.471,1784,861
564,-81.59669,-126.3391,1849,859
565,-81.59531,-126.2087,1946,869
566,-81.5898,-126.0852,1897,869
567,-81.57471,-126.022,1936,867
568,-81.5596,-126.0124,1777,867
569,-81.54449,-126.0262,1785,879
570,-81.5294,-126.0468,1973,886
571,-81.5101,-126.0688,1889,887
572,-81.4964,-126.0771,1684,895
573,-81.4799,-126.0895,1535,897
574,-81.4648,-126.1019,1465,908
575,-81.44971,-126.1322,1432,912
576,-81.4346,-126.1556,1441,913
577,-81.41811,-126.1886,1772,919
578,-81.4016,-126.2092,1483,929
579,-81.38789,-126.2409,1490,939
580,-81.3714,-126.2711,1571,946
581,-81.3549,-126.2822,1542,947
582,-81.3398,-126.2945,1588,953
583,-81.32339,-126.3042,1680,963
584,-81.3083,-126.3193,1774,972
585,-81.29311,-126.3318,1855,975
586,-81.2794,-126.3469,1939,968
587,-81.26289,-126.3716,2027,962
588,-81.2478,-126.3895,2233,973
589,-81.2314,-126.4088,2286,990
590,-81.2149,-126.4294,1870,999
591,-81.2011,-126.4446,1706,998
592,-81.186,-126.4597,1644,1000
593,-81.1696,-126.4873,1697,1000
594,-81.1544,-126.5051,1853,1000
595,-81.1407,-126.5477,2009,991
596,-81.15311,-126.9051,1843,971
597,-81.1586,-127.0302,1912,960
598,-81.164,-127.1525,1764,952
599,-81.16949,-127.2776,1696,943
600,-81.14211,-126.7704,1880,974
601,-81.1366,-126.6467,1943,984
602,-81.1736,-127.4027,1334,938
603,-81.1777,-127.5154,1190,935
604,-81.17909,-127.6487,1098,927
605,-81.1805,-127.7738,1022,914
606,-81.1832,-127.8947,1037,910
607,-81.1832,-128.0266,1052,906
608,-81.1846,-128.1503,1102,907
609,-81.1873,-128.2726,998,904
610,-81.18871,-128.3991,1024,898
611,-81.18871,-128.5131,1040,894
612,-81.19009,-128.6437,1074,882
613,-81.19141,-128.7564,1108,869
614,-81.1942,-128.8788,1102,873
615,-81.1942,-129.0079,1075,869
616,-81.1942,-129.1385,1035,863
617,-81.1955,-129.2622,1119,854
618,-81.1969,-129.3831,1098,851
619,-81.1983,-129.5054,1109,842
620,-81.201,-129.6319,1062,843
621,-81.20239,-129.7569,1050,842
622,-81.2038,-129.8792,1033,839
623,-81.20509,-130.0098,1041,836
624,-81.20509,-130.1363,1025,833
625,-81.20779,-130.2737,1019,823
