CBD,LAT,LON,THK,SRF
723,-82.7854,-108.1839,1607,1873
724,-82.7804,-108.0725,1571,1880
725,-82.7704,-107.9477,1534,1879
726,-82.7605,-107.8446,1498,1873
727,-82.75211,-107.7314,1461,1877
728,-82.7422,-107.6066,1425,1894
729,-82.73891,-107.4836,1388,1912
730,-82.7289,-107.3821,1352,1923
731,-82.7206,-107.2506,1315,1925
732,-82.7123,-107.1475,1279,1935
733,-82.70399,-107.0244,1242,1948
734,-82.694,-106.9179,1206,1962
735,-82.6857,-106.8031,1169,1969
736,-82.679,-106.6883,1133,1977
737,-82.6707,-106.5669,1096,1989
738,-82.6591,-106.462,1060,1997
739,-82.6525,-106.3405,1024,2006
740,-82.64079,-106.2274,987,2017
741,-82.6358,-106.116,951,2027
742,-82.6259,-106.0011,914,2047
743,-82.61591,-105.8963,878,2067
744,-82.6076,-105.7815,841,2093
745,-82.5993,-105.6666,805,2109
746,-82.5943,-105.5269,768,2115
747,-82.5927,-105.3889,732,2121
748,-82.5844,-105.269,695,2119
749,-82.5811,-105.1393,659,2131
750,-82.5728,-105.0211,622,2142
751,-82.5661,-104.9113,586,2163
752,-82.55791,-104.7815,549,2184
753,-82.5479,-104.685,513,2200
754,-82.5396,-104.5785,476,2212
755,-82.5313,-104.4487,440,2220
756,-82.52299,-104.3472,403,2238
757,-82.513,-104.2307,367,2253
758,-82.50301,-104.1275,330,2265
759,-82.4931,-104.021,294,2275
760,-82.4897,-103.9112,257,2299
761,-82.4798,-103.8063,221,2384
762,-82.4698,-103.6981,271,2479
763,-82.45979,-103.5867,311,2542
764,-82.4532,-103.4818,712,2528
765,-82.44321,-103.3936,264,2485
766,-82.4399,-103.2971,336,2463
767,-82.4299,-103.1823,442,2458
768,-82.42,-103.094,490,2472
769,-82.41,-102.9742,572,2474
770,-82.4017,-102.8577,533,2459
771,-82.39169,-102.7462,483,2430
772,-82.38341,-102.6363,750,2391
773,-82.3735,-102.5165,1068,2351
774,-82.3652,-102.4049,1386,2320
775,-82.35519,-102.3001,1704,2299
776,-82.3452,-102.1853,1489,2298
777,-82.33521,-102.0754,908,2295
778,-82.3286,-101.9505,594,2295
779,-82.3186,-101.8491,683,2289
780,-82.3087,-101.7475,1331,2274
781,-82.297,-101.6259,1536,2254
782,-82.28709,-101.5244,1730,2240
783,-82.2771,-101.4162,1263,2236
784,-82.26711,-101.2913,1421,2238
785,-82.2588,-101.1865,1833,2235
786,-82.2489,-101.0849,1477,2223
787,-82.24049,-100.9801,1121,2209
788,-82.2289,-100.8636,765,2200
789,-82.2189,-100.7653,855,2203
790,-82.2106,-100.6671,812,2205
791,-82.19901,-100.5455,880,2202
792,-82.1907,-100.4424,1170,2198
793,-82.18069,-100.3574,1320,2203
794,-82.17081,-100.2376,1102,2216
795,-82.1608,-100.1393,1432,2222
796,-82.1525,-100.0278,1723,2230
797,-82.13921,-99.9362,1871,2233
798,-82.1292,-99.83459,2018,2240
799,-82.1192,-99.72141,2166,2241
800,-82.1093,-99.63319,2314,2240
801,-82.1026,-99.5217,2461,2241
802,-82.0927,-99.4201,2609,2236
803,-82.0827,-99.3235,2756,2235
804,-82.0694,-99.2269,2904,2228
805,-82.0611,-99.12869,2894,2228
806,-82.0511,-99.0188,2927,2224
807,-82.03951,-98.9205,1679,2223
808,-82.0329,-98.8223,1892,2222
809,-82.0179,-98.7141,2190,2218
810,-82.0112,-98.6125,2802,2206
811,-82.0013,-98.5193,2634,2189
812,-81.98801,-98.4044,2466,2177
813,-81.97971,-98.3045,1955,2174
814,-81.968,-98.21291,2184,2174
815,-81.9581,-98.09129,2357,2164
816,-81.9481,-97.99809,2435,2153
817,-81.93649,-97.8931,2513,2141
818,-81.9232,-97.7982,2529,2136
819,-81.9149,-97.6983,2546,2130
820,-81.90491,-97.5968,2562,2127
821,-81.8933,-97.4985,2578,2123
822,-81.88499,-97.4003,2595,2120
823,-81.87,-97.2952,2611,2113
824,-81.86,-97.2054,2628,2108
825,-81.8484,-97.1138,2644,2103
826,-81.8418,-97.01891,2660,2098
827,-81.83009,-96.92889,2677,2097
828,-81.8201,-96.83231,2693,2094
829,-81.8085,-96.7357,2709,2096
830,-81.79849,-96.6391,2726,2093
831,-81.7886,-96.5575,2742,2095
832,-81.7769,-96.46761,2767,2093
833,-81.767,-96.3743,2817,2097
834,-81.757,-96.29269,2790,2096
835,-81.7487,-96.19949,2802,2098
836,-81.7337,-96.1111,2868,2097
837,-81.7271,-96.0229,2901,2094
838,-81.7188,-95.9279,2891,2087
839,-81.70551,-95.84129,2880,2085
840,-81.6955,-95.75639,2850,2081
841,-81.6839,-95.6615,2896,2077
842,-81.6722,-95.57651,2914,2072
843,-81.66389,-95.4899,2913,2069
844,-81.6523,-95.39661,2868,2068
845,-81.6423,-95.31171,2992,2068
846,-81.63071,-95.2301,2906,2067
847,-81.6207,-95.14011,2868,2067
848,-81.61079,-95.04849,2832,2067
849,-81.59911,-94.96519,2735,2070
850,-81.59081,-94.8786,2770,2074
851,-81.5759,-94.79359,2761,2073
852,-81.5676,-94.7036,2736,2069
853,-81.5576,-94.6187,2483,2067
854,-81.5426,-94.5237,2342,2068
855,-81.5343,-94.4455,2463,2068
856,-81.526,-94.3506,2300,2066
857,-81.5127,-94.2606,2223,2063
858,-81.5027,-94.17889,2104,2063
859,-81.4928,-94.089,1987,2065
860,-81.47951,-93.99899,1592,2063
861,-81.4695,-93.9241,2048,2058
862,-81.4595,-93.82739,2258,2050
863,-81.4462,-93.7408,1747,2050
864,-81.4362,-93.6642,1862,2046
865,-81.423,-93.5775,1778,2047
866,-81.41299,-93.4942,1648,2038
867,-81.40131,-93.40919,1619,2031
868,-81.3914,-93.3326,1590,2020
869,-81.3781,-93.241,1948,2012
870,-81.3681,-93.15601,1986,2006
871,-81.35809,-93.08771,1960,2001
872,-81.3448,-92.9894,2094,1997
873,-81.3349,-92.9028,2367,1981
874,-81.32491,-92.81619,2431,1971
875,-81.3116,-92.73779,2345,1964
876,-81.2999,-92.6528,1860,1973
877,-81.28999,-92.5679,1695,1972
878,-81.2767,-92.4812,1632,1969
879,-81.26669,-92.40289,1823,1961
880,-81.2551,-92.3262,2014,1949
881,-81.24181,-92.2363,2204,1935
882,-81.2301,-92.158,2395,1924
883,-81.21851,-92.06129,2549,1915
884,-81.20689,-91.9946,2703,1916
885,-81.1969,-91.91299,2537,1916
886,-81.1853,-91.8297,2529,1917
887,-81.172,-91.748,2628,1911
888,-81.162,-91.6714,2726,1903
889,-81.15199,-91.59309,2969,1896
890,-81.1387,-91.50481,2946,1891
891,-81.12711,-91.4231,2877,1885
892,-81.11549,-91.34309,2808,1881
893,-81.10381,-91.26151,2738,1877
894,-81.09219,-91.17979,2669,1879
895,-81.08051,-91.0881,2600,1882
896,-81.0656,-91.01981,2531,1887
897,-81.054,-90.9332,2462,1884
898,-81.04401,-90.8515,2392,1885
899,-81.0307,-90.7715,2323,1890
900,-81.0174,-90.6965,2254,1901
901,-81.00571,-90.6048,2185,1909
