CBD,LAT,LON,THK,SRF
700,-78.4521,106.76469,3564,3484
701,-78.461,106.7092,3497,3482
702,-78.4632,106.64031,3491,3478
703,-78.4538,106.5833,3498,3476
704,-78.446,106.5445,3550,3474
705,-78.4283,106.5424,3550,3474
706,-78.4173,106.5835,3540,3476
707,-78.4129,106.6478,3559,3480
708,-78.41859,106.7253,3544,3483
709,-78.4308,106.76109,3522,3485
710,-78.4431,106.7887,3517,3487
711,-78.4548,106.81911,3498,3488
712,-78.4677,106.84621,3496,3489
713,-78.48061,106.8752,3483,3488
714,-78.4968,106.87241,3461,3486
715,-78.50459,106.8365,3458,3485
716,-78.50909,106.77071,3432,3482
717,-78.5036,106.70329,3448,3481
721,-78.4519,106.7701,3503,3485
722,-78.4449,106.8448,3488,3488
723,-78.43961,106.899,3513,3490
724,-78.431,106.9592,3556,3492
730,-78.4709,106.98061,3515,3502
731,-78.4639,106.9012,3517,3500
732,-78.45689,106.8333,3524,3497
734,-78.4333,106.7122,3529,3487
735,-78.4266,106.6476,3551,3484
736,-78.4183,106.56461,3552,3481
737,-78.41161,106.4783,3575,3481
738,-78.40649,106.40199,3605,3482
739,-78.3999,106.3273,3623,3482
740,-78.39149,106.25439,3633,3481
741,-78.3848,106.183,3625,3479
742,-78.38139,106.10001,3640,3476
743,-78.3797,106.0253,3626,3471
744,-78.3764,105.94901,3617,3465
745,-78.36971,105.8643,3682,3459
746,-78.3663,105.7863,3689,3454
747,-78.35789,105.7083,3673,3449
748,-78.35451,105.6203,3633,3449
749,-78.3495,105.5556,3502,3451
750,-78.3445,105.4809,3204,3455
751,-78.3361,105.39461,3182,3462
752,-78.3311,105.3183,3172,3469
753,-78.3261,105.242,3621,3476
754,-78.3194,105.1573,3643,3484
755,-78.3127,105.086,3705,3491
756,-78.3076,105.008,3643,3496
757,-78.3009,104.9234,3348,3498
758,-78.2926,104.8521,3205,3498
759,-78.2892,104.769,3509,3495
760,-78.28081,104.6877,3476,3491
761,-78.2758,104.60809,3404,3488
762,-78.2691,104.5285,3276,3486
763,-78.2641,104.4438,3126,3484
764,-78.2574,104.3658,2693,3483
765,-78.2523,104.2961,2642,3483
766,-78.2457,104.2148,2785,3483
767,-78.2406,104.1335,2527,3484
768,-78.2323,104.05881,2814,3487
769,-78.2289,103.9727,2919,3492
770,-78.2189,103.9014,2995,3498
771,-78.2139,103.825,2919,3505
772,-78.2072,103.73711,2985,3513
773,-78.2005,103.6624,2967,3520
774,-78.1954,103.5894,2757,3527
775,-78.18539,103.5015,2509,3532
776,-78.18201,103.4368,2569,3533
777,-78.17529,103.35381,2628,3532
778,-78.1703,103.2673,2677,3528
779,-78.1636,103.1978,2667,3523
780,-78.1552,103.11301,2730,3520
781,-78.15021,103.04491,2818,3518
782,-78.1418,102.9653,2752,3517
783,-78.13679,102.88921,2805,3518
784,-78.1301,102.80099,2622,3519
785,-78.1268,102.73289,2622,3521
786,-78.12669,102.65649,2631,3523
787,-78.1284,102.562,2840,3527
788,-78.13,102.4971,2963,3530
790,-78.1299,102.3342,2644,3534
791,-78.1283,102.2563,2963,3534
792,-78.12489,102.17821,2886,3534
793,-78.1199,102.0903,2773,3533
794,-78.1199,102.0173,2746,3531
795,-78.1181,101.93581,2799,3531
796,-78.11639,101.8479,3147,3532
797,-78.11639,101.7681,3358,3535
798,-78.11639,101.68021,3279,3539
799,-78.1163,101.6104,3275,3543
801,-78.11459,101.45261,3290,3548
802,-78.11459,101.3728,3177,3550
803,-78.11459,101.2898,3169,3554
804,-78.1129,101.2117,3242,3559
805,-78.1129,101.1321,3201,3564
806,-78.11279,101.06081,2838,3570
807,-78.11279,100.98579,2532,3573
808,-78.1095,100.8979,2630,3574
809,-78.1077,100.81979,2791,3574
810,-78.1077,100.7534,2726,3572
811,-78.106,100.66209,2674,3571
812,-78.106,100.5874,2689,3571
813,-78.106,100.51269,2517,3572
814,-78.106,100.4346,2716,3574
815,-78.1059,100.355,2664,3578
816,-78.1026,100.28169,2883,3585
817,-78.1026,100.1956,2603,3593
818,-78.1008,100.1274,2361,3601
819,-78.1008,100.0444,2471,3609
820,-78.1008,99.9597,2434,3616
821,-78.0974,99.8867,2138,3618
822,-78.0957,99.8203,2166,3618
823,-78.0957,99.72729,2264,3615
824,-78.0941,99.6541,2322,3612
825,-78.09399,99.5793,2237,3609
826,-78.0923,99.5015,2544,3608
827,-78.0923,99.4216,2769,3609
828,-78.09061,99.34689,2543,3611
829,-78.0873,99.2639,2356,3613
830,-78.0872,99.1926,2400,3616
831,-78.0872,99.1162,2561,3618
832,-78.08549,99.03149,2622,3621
833,-78.0838,98.9534,2897,3625
834,-78.08211,98.8738,2984,3631
835,-78.08211,98.7925,3108,3637
836,-78.0804,98.7126,3216,3643
837,-78.07871,98.63789,3215,3648
838,-78.07539,98.56149,3369,3653
839,-78.0753,98.4868,3573,3656
840,-78.0737,98.40379,3596,3661
841,-78.07201,98.3291,3243,3665
842,-78.07201,98.2561,3389,3669
843,-78.0719,98.1797,3444,3671
844,-78.0719,98.0916,3530,3671
845,-78.07021,98.022,3552,3667
846,-78.0719,97.9473,3519,3660
847,-78.07179,97.8591,3502,3655
848,-78.07179,97.791,3483,3652
849,-78.07179,97.71291,3437,3653
850,-78.07179,97.6299,3430,3658
851,-78.0717,97.55859,3379,3665
852,-78.0717,97.47881,3105,3673
853,-78.0717,97.3958,2941,3680
854,-78.0717,97.32761,2798,3689
855,-78.0717,97.248,2739,3696
856,-78.07159,97.16991,2574,3702
857,-78.0699,97.09689,2497,3708
858,-78.0699,97.01221,2547,3714
859,-78.06821,96.9341,2892,3720
860,-78.0699,96.85941,2751,3724
861,-78.06821,96.78641,2880,3728
862,-78.06821,96.70171,2571,3730
863,-78.0681,96.62869,2645,3732
864,-78.0681,96.5571,3010,3732
865,-78.0681,96.4658,3028,3731
866,-78.0681,96.39619,2998,3731
867,-78.0681,96.3213,2835,3729
868,-78.063,96.24001,2748,3727
869,-78.06799,96.1653,2623,3725
870,-78.0663,96.0874,2591,3723
871,-78.063,96.0027,2429,3721
872,-78.063,95.9263,2588,3721
873,-78.063,95.8564,2526,3720
874,-78.0629,95.77,2568,3718
875,-78.0612,95.69209,2629,3712
876,-78.0612,95.6106,2731,3706
877,-78.0612,95.5293,2862,3699
878,-78.0612,95.4563,2856,3694
879,-78.0612,95.3748,2823,3690
880,-78.05949,95.3035,2513,3690
881,-78.05949,95.2253,2437,3692
882,-78.0594,95.1506,2641,3697
883,-78.0578,95.0676,2521,3702
884,-78.05769,94.9946,2577,3707
885,-78.056,94.9165,2660,3711
886,-78.0544,94.8335,2466,3713
887,-78.05431,94.7588,2706,3712
888,-78.05431,94.6907,2782,3711
889,-78.051,94.606,2518,3709
890,-78.051,94.5264,2764,3708
891,-78.0493,94.4534,2213,3708
892,-78.0493,94.3669,2097,3711
893,-78.04761,94.2988,2394,3715
894,-78.0459,94.2175,2299,3720
895,-78.0459,94.1411,2256,3723
896,-78.04421,94.0681,1918,3725
897,-78.0442,93.9817,1778,3728
898,-78.0425,93.9053,2078,3730
899,-78.0425,93.83231,2248,3731
901,-78.03909,93.67461,2223,3731
902,-78.0374,93.59331,2277,3727
903,-78.03571,93.52029,2176,3720
904,-78.03571,93.4355,2086,3713
905,-78.03239,93.364,2022,3706
906,-78.0323,93.28931,2067,3700
907,-78.0323,93.19971,2161,3693
908,-78.03059,93.1282,2390,3690
909,-78.0273,93.05029,2205,3688
910,-78.0256,92.9707,2181,3687
911,-78.0256,92.89259,2347,3687
912,-78.0256,92.8127,2520,3687
913,-78.0222,92.72659,2201,3687
914,-78.0222,92.6533,2507,3686
915,-78.0172,92.5737,2661,3680
916,-78.0172,92.4924,2516,3674
917,-78.0172,92.416,2698,3667
918,-78.0155,92.3362,2683,3660
