CBD,LAT,LON,THK,SRF
708,-76.3047,102.1653,4154,3511
709,-76.3241,102.1641,4133,3504
710,-76.3448,102.1614,4168,3498
711,-76.3656,102.1614,4253,3497
712,-76.3877,102.1533,4187,3491
713,-76.41119,102.1492,4153,3489
714,-76.4305,102.1479,3982,3487
715,-76.45129,102.1453,4035,3489
716,-76.472,102.1399,4271,3493
717,-76.4928,102.136,4251,3491
718,-76.5135,102.1345,4234,3495
719,-76.53419,102.1265,4233,3490
720,-76.5563,102.1265,4229,3493
721,-76.5798,102.1199,4219,3489
722,-76.6006,102.1104,4215,3496
723,-76.62131,102.1145,4211,3497
724,-76.642,102.1091,4172,3497
725,-76.6628,102.1008,4152,3492
726,-76.68491,102.0996,4133,3487
727,-76.70419,102.1025,4125,3484
728,-76.7263,102.0957,4129,3482
729,-76.7484,102.0874,4096,3480
730,-76.76781,102.0823,4112,3477
736,-76.895,102.0676,3749,3493
737,-76.91431,102.0691,3657,3506
741,-76.9959,102.0242,3659,3525
742,-77.007,101.9421,3574,3527
743,-77.0031,101.8506,3339,3528
744,-76.9895,101.782,3530,3527
749,-76.95171,102.0342,3377,3524
750,-76.9642,102.1069,3474,3522
751,-76.9767,102.1782,3499,3519
752,-76.98779,102.2617,3339,3514
753,-77.00031,102.333,3492,3511
754,-77.0087,102.4221,3251,3504
758,-77.0367,102.7947,3600,3503
759,-77.0423,102.8811,3438,3501
760,-77.0507,102.9714,4001,3496
761,-77.0563,103.0674,4113,3489
762,-77.0647,103.155,4133,3482
763,-77.0717,103.2483,4191,3482
764,-77.0773,103.3347,4189,3483
765,-77.0843,103.436,4154,3481
766,-77.0927,103.5293,3876,3474
767,-77.0997,103.6211,3299,3470
768,-77.1039,103.7087,3217,3468
769,-77.1123,103.8062,3955,3469
770,-77.11929,103.8938,4043,3472
771,-77.12489,103.991,4055,3472
772,-77.1306,104.0828,4048,3471
773,-77.1375,104.1746,4069,3467
774,-77.1432,104.2761,4037,3463
775,-77.15021,104.372,4075,3457
776,-77.15581,104.4611,4094,3453
777,-77.1628,104.5543,4118,3452
778,-77.1698,104.6475,4116,3457
779,-77.1754,104.7394,4116,3455
780,-77.18381,104.8284,4109,3455
781,-77.18941,104.9189,4107,3455
782,-77.1964,105.0203,4105,3455
783,-77.2021,105.1191,4104,3457
784,-77.20911,105.2081,4118,3456
785,-77.216,105.3,4104,3460
786,-77.2231,105.3946,4104,3457
787,-77.2287,105.4851,4099,3457
788,-77.2357,105.581,4106,3452
789,-77.2413,105.6716,4101,3447
790,-77.24831,105.7648,4087,3447
791,-77.2525,105.8649,4092,3453
792,-77.2623,105.9649,4094,3456
793,-77.2679,106.0514,4118,3453
794,-77.2749,106.1473,4139,3448
795,-77.28059,106.2433,3920,3449
796,-77.2876,106.3351,3651,3448
797,-77.29179,106.4298,3717,3445
798,-77.2988,106.5216,3629,3442
799,-77.3045,106.6163,3723,3441
800,-77.3101,106.7081,3916,3444
804,-77.3381,107.0907,2959,3438
830,-77.4803,109.612,2887,3349
834,-77.4987,110.0058,3263,3380
838,-77.5226,110.4065,3032,3356
839,-77.52679,110.5026,2878,3344
840,-77.5338,110.6041,3042,3332
844,-77.5549,110.9912,2962,3344
845,-77.56059,111.0928,3121,3343
846,-77.56351,111.2011,3017,3341
847,-77.56911,111.2987,2913,3339
848,-77.5733,111.3988,2974,3338
849,-77.5789,111.4935,3179,3335
850,-77.58459,111.5951,3023,3328
