99,-49.205,67.02,1079,442
104,-49.015,67.025,1185,509
105,-48.982,67.022,1205,593
112,-48.95,66.94,1234,249
115,-48.975,66.898,1209,474
149,-48.99,66.372,1347,526
150,-48.99,66.355,1365,593
151,-48.99,66.34,1367,615
152,-48.993,66.328,1357,564
153,-48.993,66.31,1373,655
154,-48.997,66.298,1390,740
155,-48.993,66.283,1376,646
156,-48.998,66.268,1415,711
157,-49,66.253,1399,720
158,-49,66.237,1420,771
159,-49,66.223,1435,739
161,-49.003,66.192,1422,714
162,-49,66.18,1438,606
163,-49,66.163,1449,721
164,-49,66.163,1428,700
165,-48.997,66.133,1456,786
166,-48.997,66.115,1444,722
167,-48.992,66.102,1456,709
168,-48.99,66.083,1467,534
169,-48.99,66.07,1440,598
170,-48.988,66.053,1448,574
171,-48.99,66.033,1460,553
172,-48.99,66.022,1460,537
173,-48.99,66.003,1456,613
174,-48.992,65.988,1457,589
175,-48.992,65.968,1458,574
176,-48.993,65.952,1448,602
177,-48.998,65.935,1455,697
178,-48.997,65.918,1451,786
179,-48.997,65.905,1465,714
180,-49,65.885,1462,608
181,-49.002,65.865,1461,595
182,-49,65.85,1475,529
183,-48.998,65.832,1458,574
184,-48.998,65.818,1478,393
185,-49,65.8,1475,457
186,-49,65.782,1493,558
187,-49,65.768,1480,572
188,-49,65.75,1480,684
189,-48.998,65.735,1501,565
190,-48.998,65.717,1487,701
191,-48.998,65.7,1497,722
192,-48.997,65.683,1517,713
193,-48.997,65.667,1529,548
194,-48.993,65.652,1525,463
195,-48.993,65.635,1506,549
196,-48.997,65.617,1514,580
197,-48.993,65.602,1533,579
198,-48.998,65.582,1528,417
199,-48.998,65.57,1524,444
200,-48.997,65.555,1497,861
201,-48.998,65.537,1491,676
202,-49,65.523,1501,622
203,-48.998,65.503,1502,558
204,-48.998,65.488,1504,605
205,-49,65.47,1511,724
206,-49.002,65.453,1519,704
207,-49.002,65.44,1524,626
208,-49.003,65.423,1536,547
209,-49.003,65.41,1548,590
210,-49.003,65.393,1548,403
212,-49.003,65.362,1536,568
213,-49.002,65.343,1547,501
214,-49.002,65.332,1552,645
215,-49,65.315,1545,462
216,-49,65.297,1537,537
217,-49,65.283,1561,613
218,-49,65.268,1576,537
219,-48.997,65.252,1561,497
220,-48.998,65.235,1565,486
221,-48.997,65.218,1589,545
222,-49,65.203,1576,489
223,-49.002,65.188,1580,735
224,-49.003,65.175,1587,661
225,-49,65.158,1587,NaN
226,-49,65.14,1595,NaN
227,-49,65.125,1592,NaN
228,-49.002,65.11,1601,NaN
229,-49.002,65.098,1595,NaN
230,-49.002,65.08,1604,NaN
231,-49.002,65.063,1601,NaN
232,-49,65.05,1593,NaN
233,-49.002,65.033,1599,NaN
234,-49.002,65.018,1588,NaN
235,-49.002,65.002,1595,NaN
236,-49.002,64.985,1591,NaN
237,-49.003,64.973,1584,NaN
238,-49,64.953,1576,NaN
239,-49,64.942,1568,NaN
240,-49.002,64.923,1579,NaN
241,-49.002,64.908,1568,NaN
242,-49.002,64.893,1557,NaN
243,-49.003,64.875,1556,NaN
244,-49.002,64.86,1537,NaN
245,-49.003,64.842,1529,NaN
246,-49.007,64.825,1510,NaN
247,-49.003,64.81,1500,NaN
248,-49.003,64.795,1488,NaN
249,-49.003,64.777,1479,NaN
250,-49.003,64.76,1456,NaN
251,-49.003,64.742,1473,NaN
252,-49.003,64.728,1500,NaN
253,-49.002,64.712,1508,NaN
254,-49.003,64.7,1498,NaN
255,-49.002,64.68,1522,NaN
256,-49.002,64.667,1508,NaN
257,-49.003,64.652,1492,NaN
258,-49.003,64.635,1466,NaN
259,-49.003,64.623,1469,NaN
260,-49.003,64.607,1466,NaN
261,-49.003,64.593,1474,NaN
263,-49.002,64.57,1477,NaN
264,-49.003,64.557,1465,NaN
265,-49.003,64.545,1475,NaN
266,-49.003,64.535,1459,NaN
267,-49.003,64.525,1439,NaN
268,-49.002,64.513,1404,NaN
269,-49,64.507,1434,NaN
270,-49,64.493,1440,NaN
271,-49,64.482,1421,NaN
272,-48.998,64.475,1456,NaN
273,-48.997,64.463,1431,NaN
274,-48.998,64.453,1417,NaN
275,-48.998,64.445,1373,NaN
276,-49,64.432,1344,NaN
277,-49,64.422,1327,NaN
278,-48.998,64.412,1332,NaN
279,-48.997,64.4,1322,NaN
280,-48.997,64.388,1385,NaN
281,-48.993,64.377,1403,NaN
282,-48.997,64.368,1394,NaN
283,-48.993,64.357,1385,NaN
284,-48.993,64.348,1381,NaN
285,-49,64.338,1374,NaN
286,-49.01,64.328,1351,NaN
287,-49.03,64.322,1329,NaN
288,-49.055,64.317,1257,NaN
289,-49.082,64.313,1256,NaN
290,-49.102,64.307,1233,NaN
291,-49.125,64.3,1179,NaN
292,-49.147,64.297,1151,NaN
293,-49.172,64.293,1104,NaN
294,-49.203,64.287,1017,NaN
295,-49.225,64.283,996,NaN
296,-49.252,64.277,926,NaN
297,-49.272,64.273,879,NaN
298,-49.305,64.27,812,NaN
299,-49.332,64.263,692,NaN
300,-49.355,64.26,671,NaN
301,-49.387,64.258,668,NaN
302,-49.417,64.26,635,NaN
303,-49.447,64.263,594,NaN
304,-49.475,64.273,496,NaN
305,-49.497,64.283,395,NaN
306,-49.525,64.293,290,NaN
307,-49.547,64.303,229,NaN
308,-49.575,64.315,89,NaN
309,-49.605,64.325,42,NaN
310,-49.628,64.333,24,NaN
311,-49.658,64.343,10,NaN
312,-49.68,64.352,5,NaN
314,-49.732,64.373,7,NaN
315,-49.752,64.382,5,NaN
316,-49.775,64.388,1,NaN
317,-49.803,64.4,6,NaN
318,-49.832,64.408,2,NaN
319,-49.86,64.418,-11,NaN
320,-49.883,64.425,-45,NaN
321,-49.91,64.433,-33,NaN
322,-49.93,64.44,-15,NaN
323,-49.955,64.445,-13,NaN
324,-49.98,64.453,4,NaN
325,-50,64.462,6,NaN
326,-50.022,64.468,1,NaN
328,-50.053,64.488,7,NaN
329,-50.068,64.498,15,NaN
330,-50.088,64.503,16,NaN
331,-50.113,64.507,14,NaN
333,-50.168,64.503,333,NaN
334,-50.195,64.498,415,NaN
356,-49.738,64.303,788,NaN
368,-49.283,64.282,918,NaN
369,-49.242,64.28,973,NaN
370,-49.203,64.277,1054,NaN
371,-49.162,64.277,1095,NaN
372,-49.132,64.275,1151,NaN
373,-49.09,64.273,1232,NaN
374,-49.05,64.273,1321,NaN
375,-49.02,64.272,1337,NaN
376,-48.977,64.27,1372,NaN
377,-48.943,64.27,1410,NaN
378,-48.902,64.27,1494,NaN
379,-48.868,64.28,1486,NaN
380,-48.853,64.292,1529,NaN
381,-48.842,64.307,1558,NaN
382,-48.842,64.317,1541,NaN
383,-48.855,64.332,1567,NaN
384,-48.865,64.348,1455,NaN
385,-48.878,64.36,1504,NaN
386,-48.89,64.375,1510,NaN
387,-48.897,64.387,1519,NaN
398,-49.053,64.538,1440,NaN
399,-49.09,64.535,1430,NaN
400,-49.105,64.52,1387,NaN
401,-49.11,64.503,1328,NaN
402,-49.105,64.49,1326,NaN
403,-49.095,64.473,1297,NaN
404,-49.082,64.453,1251,NaN
405,-49.075,64.44,1299,NaN
406,-49.063,64.422,1266,NaN
407,-49.055,64.408,1279,NaN
408,-49.043,64.39,1342,NaN
409,-49.03,64.373,1365,NaN
410,-49.022,64.362,1378,NaN
411,-49.015,64.343,1366,NaN
412,-49.012,64.332,1366,NaN
413,-49.012,64.315,1345,NaN
414,-49.01,64.298,1320,NaN
416,-49.013,64.27,1295,NaN
417,-49.012,64.257,1293,NaN
418,-49.012,64.24,1255,NaN
419,-49.008,64.223,1236,405
420,-49.003,64.208,1238,471
421,-49,64.192,1236,515
422,-49,64.18,1238,441
423,-48.998,64.162,1243,385
424,-48.997,64.147,1270,532
425,-48.997,64.135,1280,244
426,-48.997,64.118,1279,NaN
427,-49,64.11,1268,NaN
428,-48.997,64.093,1290,NaN
429,-48.993,64.08,1299,NaN
430,-48.998,64.068,1327,NaN
431,-48.997,64.053,1352,564
432,-48.997,64.043,1374,603
433,-48.998,64.027,1386,499
434,-48.997,64.013,1395,506
435,-48.997,64.002,1383,227
436,-48.997,63.988,1414,NaN
437,-48.993,63.977,1414,NaN
438,-48.997,63.963,1398,NaN
439,-48.998,63.95,1425,NaN
440,-48.997,63.935,1441,NaN
441,-48.998,63.923,1432,NaN
442,-48.997,63.912,1423,NaN
443,-48.998,63.898,1413,NaN
444,-48.998,63.885,1407,NaN
445,-48.997,63.872,1402,917
446,-48.998,63.853,1427,973
447,-48.998,63.842,1438,821
448,-48.997,63.828,1430,737
449,-49,63.813,1485,645
450,-48.997,63.797,1460,NaN
451,-48.998,63.783,1466,NaN
452,-48.998,63.773,1478,NaN
453,-48.992,63.76,1472,NaN
454,-48.997,63.747,1470,NaN
455,-48.997,63.737,1498,NaN
456,-48.993,63.723,1476,NaN
457,-48.993,63.708,1532,NaN
458,-48.993,63.695,1514,NaN
459,-48.993,63.682,1511,NaN
460,-48.993,63.672,1474,NaN
461,-48.993,63.657,1475,NaN
462,-48.997,63.645,1475,NaN
463,-48.997,63.627,1465,NaN
464,-48.993,63.612,1433,NaN
465,-48.993,63.6,1437,NaN
467,-48.993,63.572,1434,NaN
468,-48.997,63.557,1429,NaN
469,-48.997,63.538,1451,NaN
470,-48.998,63.523,1437,NaN
471,-48.998,63.51,1527,NaN
472,-48.993,63.497,1544,NaN
473,-48.993,63.48,1495,NaN
474,-48.997,63.465,1521,NaN
475,-48.993,63.453,1529,NaN
476,-48.997,63.435,1533,NaN
477,-48.993,63.418,1528,NaN
478,-48.998,63.405,1597,NaN
