48,-50.41,67.015,-58,
49,-50.395,67.015,-59,
50,-50.38,67.015,-55,
51,-50.362,67.019,-52,
52,-50.346,67.021,-30,
53,-50.327,67.022,4,
54,-50.309,67.026,22,
55,-50.292,67.029,138,
56,-50.275,67.034,141,
57,-50.263,67.038,86,
58,-50.246,67.042,183,
59,-50.232,67.047,281,
60,-50.216,67.052,262,
61,-50.199,67.057,271,
62,-50.182,67.06,194,
63,-50.156,67.062,182,
64,-50.131,67.06,304,
65,-50.11,67.056,376,
66,-50.087,67.053,435,
67,-50.066,67.052,467,
68,-50.041,67.047,487,
69,-50.019,67.045,553,
70,-49.599,67.042,570,
71,-49.573,67.039,606,
72,-49.553,67.038,620,
73,-49.527,67.035,627,
75,-49.485,67.029,724,
76,-49.462,67.027,779,
77,-49.441,67.025,786,
78,-49.416,67.023,814,
79,-49.393,67.02,825,
80,-49.374,67.018,864,
81,-49.35,67.015,886,
82,-49.333,67.014,899,
83,-49.309,67.013,908,
84,-49.287,67.015,907,
85,-49.272,67.019,924,
86,-49.254,67.026,969,
87,-49.246,67.032,967,
88,-49.241,67.041,1005,91
89,-49.236,67.049,989,141
90,-49.232,67.057,982,211
91,-49.227,67.066,1004,-14
92,-49.224,67.073,1002,-109
93,-49.218,67.081,1024,-184
94,-49.211,67.09,1049,26
95,-49.202,67.097,1059,160
96,-49.193,67.107,1068,271
97,-49.188,67.114,1079,269
98,-49.179,67.121,1080,212
99,-49.171,67.131,1098,317
100,-49.166,67.137,1104,295
101,-49.158,67.146,1113,-12
102,-49.151,67.155,1109,110
103,-49.142,67.164,1124,168
104,-49.136,67.173,1124,195
105,-49.129,67.18,1131,358
106,-49.122,67.19,1143,428
107,-49.116,67.197,1135,489
108,-49.187,67.207,1152,308
109,-49.1,67.217,1169,215
118,-49.09,67.225,1182,335
111,-49.083,67.233,1179,428
112,-49.08,67.24,1182,452
113,-49.069,67.248,1192,472
114,-49.063,67.259,1203,498
115,-49.055,67.268,1207,313
116,-49.047,67.277,1219,259
117,-49.04,67.285,1201,369
118,-49.032,67.293,1210,158
119,-49.026,67.301,1213,227
120,-49.019,67.309,1213,260
121,-49.008,67.321,1234,366
122,-49.001,67.33,1212,289
123,-48.596,67.336,1210,407
124,-48.588,67.346,1233,405
126,-48.572,67.362,1239,416
127,-48.565,67.37,1254,403
128,-48.558,67.38,1245,379
129,-48.55,67.389,1247,443
130,-48.541,67.396,1257,290
131,-48.533,67.487,1274,185
132,-48.527,67.415,1286,77
133,-48.519,67.422,1271,357
134,-48.512,67.431,1275,337
135,-48.507,67.438,1282,247
136,-48.498,67.449,1288,256
137,-48.489,67.457,1308,204
138,-48.483,67.464,1311,340
139,-48.475,67.473,1327,282
140,-48.469,67.482,1318,289
141,-48.459,67.49,1326,108
142,-48.451,67.499,1331,88
143,-48.442,67.507,1329,119
144,-48.434,67.518,1333,-1
145,-48.428,67.524,1344,29
146,-48.418,67.534,1348,-4
147,-48.41,67.543,1353,-103
148,-48.404,67.55,1355,57
149,-48.397,67.559,1339,214
150,-48.389,67.568,1365,209
151,-48.382,67.577,1373,224
152,-48.374,67.586,1373,229
153,-48.366,67.593,1373,265
154,-48.357,68.001,1377,330
155,-48.35,68.009,1390,315
156,-48.342,68.018,1400,175
157,-48.335,68.028,1413,163
158,-48.326,68.036,1417,-133
159,-48.316,68.046,1406,-205
160,-48.311,68.053,1408,-73
161,-48.301,68.062,1419,-108
162,-48.292,68.07,1412,-238
163,-48.286,68.079,1415,-317
164,-48.278,68.088,1412,-262
165,-48.27,68.096,1410,10
166,-48.261,68.105,1421,100
167,-48.251,68.115,1421,23
168,-48.245,68.123,1436,-64
169,-48.234,68.131,1440,-9
170,-48.231,68.139,1430,203
171,-48.22,68.149,1428,16
172,-48.211,68.158,1424,20
174,-48.195,68.176,1445,-40
175,-48.189,68.182,1466,18
177,-48.169,68.202,1474,99
178,-48.164,68.209,1473,208
179,-48.156,68.218,1481,136
180,-48.148,68.226,1469,227
181,-48.137,68.234,1441,185
182,-48.129,68.245,1444,63
183,-48.123,68.252,1455,91
184,-48.114,68.26,1465,244
185,-48.105,68.268,1474,235
186,-48.097,68.279,1482,249
187,-48.089,68.287,1489,252
188,-48.081,68.295,1494,330
189,-48.069,68.305,1496,330
190,-48.864,68.313,1510,153
