5,-50.787,66.993,-96,NaN
6,-50.81,66.988,-89,NaN
136,-50.007,68.652,1227,NaN
137,-48.987,68.67,1231,NaN
147,-48.813,68.84,1255,-26
158,-48.602,69.023,1258,-264
171,-48.367,69.223,1282,NaN
172,-48.348,69.237,1326,NaN
173,-48.33,69.25,1325,NaN
174,-48.315,69.27,1364,NaN
193,-47.963,69.557,1638,NaN
201,-47.817,69.675,1711,NaN
206,-47.72,69.753,1749,NaN
210,-47.652,69.81,1799,305
213,-47.588,69.862,1868,409
214,-47.575,69.872,1821,410
216,-47.532,69.907,1844,418
217,-47.513,69.918,1876,406
219,-47.475,69.95,1902,NaN
220,-47.455,69.967,1907,NaN
221,-47.435,69.982,1920,NaN
222,-47.418,69.993,1922,NaN
225,-47.36,70.042,1932,504
226,-47.34,70.057,1941,525
228,-47.293,70.09,1957,481
230,-47.257,70.118,1970,169
231,-47.237,70.138,1999,92
232,-47.22,70.148,2012,-34
233,-47.197,70.167,2008,40
236,-47.135,70.213,2040,167
238,-47.098,70.243,2046,155
239,-47.075,70.258,2053,237
256,-46.712,70.533,2185,295
257,-46.688,70.548,2182,374
258,-46.668,70.567,2226,283
259,-46.648,70.582,2216,217
261,-46.61,70.615,2244,132
273,-46.342,70.803,2321,198
275,-46.298,70.933,2328,270
277,-46.258,70.865,2359,360
278,-46.228,70.883,2394,132
282,-46.143,70.945,2411,133
283,-46.117,70.963,2432,164
285,-46.078,70.993,2449,217
287,-46.03,71.025,2463,256
288,-46.002,71.045,2474,264
293,-45.89,71.125,2511,218
294,-45.862,71.143,2519,134
295,-45.838,71.16,2535,152
296,-45.808,71.178,2534,26
297,-45.788,71.193,2539,253
300,-45.713,71.242,2557,216
309,-45.482,71.393,2624,212
310,-45.433,71.407,2689,292
312,-45.32,71.408,2711,318
313,-45.263,71.398,2737,332
316,-45.272,71.355,2684,220
318,-45.343,71.338,2685,238
320,-45.422,71.328,2669,322
321,-45.47,71.32,2645,319
323,-45.55,71.308,2585,264
324,-45.588,71.303,2583,217
327,-45.685,71.277,2561,341
330,-45.772,71.243,2529,327
331,-45.793,71.235,2518,185
334,-45.798,71.192,2531,256
336,-45.792,71.158,2510,316
337,-45.795,71.145,2510,392
338,-45.82,71.133,2512,317
342,-45.932,71.083,2482,340
347,-46.048,71.013,2449,294
348,-46.075,71,2443,301
352,-46.15,70.94,2398,208
353,-46.173,70.923,2403,220
354,-46.197,70.91,2406,393
356,-46.237,70.882,2383,478
360,-46.305,70.83,2318,105
362,-46.34,70.807,2298,NaN
363,-46.355,70.795,2310,NaN
365,-46.382,70.773,2298,NaN
368,-46.422,70.74,2317,NaN
369,-46.438,70.73,2318,NaN
372,-46.482,70.7,2320,NaN
