27,-50.72,67.012,-6,NaN
28,-50.738,67.008,-19,NaN
29,-50.768,67.002,-67,NaN
30,-50.797,66.998,-44,NaN
32,-50.857,66.982,-60,NaN
33,-50.882,66.975,-53,NaN
34,-50.91,66.962,-67,NaN
35,-50.932,66.952,-56,NaN
38,-50.897,66.933,170,NaN
40,-50.83,66.94,500,NaN
44,-50.712,66.938,703,NaN
45,-50.672,66.938,681,NaN
50,-50.482,66.932,463,NaN
51,-50.452,66.933,614,NaN
52,-50.413,66.938,518,NaN
57,-50.22,66.957,177,NaN
58,-50.188,66.962,178,NaN
59,-50.15,66.967,136,NaN
60,-50.112,66.975,128,NaN
61,-50.08,66.978,127,NaN
62,-50.037,66.985,212,NaN
63,-50.002,66.988,267,NaN
64,-49.962,66.993,258,NaN
65,-49.918,66.998,365,NaN
66,-49.883,67.002,365,NaN
67,-49.843,67.008,448,NaN
68,-49.808,67.012,522,NaN
69,-49.762,67.018,806,NaN
70,-49.715,67.022,854,NaN
71,-49.673,67.023,900,NaN
72,-49.632,67.023,911,NaN
73,-49.598,67.023,948,NaN
74,-49.55,67.023,964,NaN
75,-49.503,67.023,982,NaN
76,-49.473,67.022,973,NaN
77,-49.43,67.023,1005,511
78,-49.388,67.022,1055,431
79,-49.352,67.022,1103,276
80,-49.305,67.022,1090,370
81,-49.272,67.022,1117,246
82,-49.23,67.022,1137,229
83,-49.197,67.022,1133,312
84,-49.157,67.022,1175,302
85,-49.107,67.02,1177,490
86,-49.072,67.02,1183,463
87,-49,67,1227,562
88,-49,67,1255,434
89,-49,67,1272,511
91,-48.9,67.1,1278,280
92,-48.9,67.1,1305,161
93,-48.9,67.1,1311,412
94,-48.9,67.1,1308,435
95,-48.8,67.1,1351,354
96,-48.8,67.1,1354,399
97,-48.8,67.1,1379,331
98,-48.8,67.1,1396,154
99,-48.8,67.2,1381,219
100,-48.7,67.2,1387,530
101,-48.7,67.2,1404,440
102,-48.7,67.2,1422,385
103,-48.7,67.2,1436,345
104,-48.6,67.2,1431,327
105,-48.6,67.2,1427,357
106,-48.6,67.3,1445,318
107,-48.6,67.3,1460,280
108,-48.5,67.3,1462,269
109,-48.5,67.3,1465,396
110,-48.493,67.308,1475,550
111,-48.473,67.32,1480,536
112,-48.452,67.337,1479,553
113,-48.428,67.345,1500,394
114,-48.402,67.362,1504,382
115,-48.378,67.375,1507,419
116,-48.352,67.388,1519,433
117,-48.328,67.402,1515,466
118,-48.307,67.413,1526,453
119,-48.282,67.43,1542,315
120,-48.26,67.443,1539,434
121,-48.237,67.457,1538,488
122,-48.212,67.47,1545,416
123,-48.19,67.485,1573,358
124,-48.163,67.498,1576,414
125,-48.135,67.512,1583,486
126,-48.115,67.523,1579,496
127,-48.092,67.538,1601,515
128,-48.068,67.548,1608,503
129,-48.043,67.563,1605,497
130,-48.02,67.578,1610,512
131,-47.993,67.592,1618,NaN
132,-47.97,67.605,1607,NaN
133,-47.9,67.6,1606,468
134,-47.9,67.6,1619,425
135,-47.9,67.6,1630,444
136,-47.9,67.7,1636,322
137,-47.8,67.7,1661,367
138,-47.8,67.7,1664,305
139,-47.8,67.7,1644,405
140,-47.8,67.7,1672,474
142,-47.717,67.748,1664,NaN
143,-47.695,67.76,1648,NaN
144,-47.662,67.775,1633,138
145,-47.637,67.792,1641,121
146,-47.607,67.807,1655,86
147,-47.58,67.822,1671,213
148,-47.55,67.838,1678,109
149,-47.53,67.85,1679,38
150,-47.5,67.863,1689,51
151,-47.478,67.877,1693,290
152,-47.452,67.893,1694,400
153,-47.422,67.908,1689,NaN
154,-47.398,67.922,1706,NaN
155,-47.368,67.938,1737,NaN
156,-47.348,67.95,1752,NaN
157,-47.32,67.965,1756,NaN
158,-47.292,67.978,1752,NaN
159,-47.27,67.99,1747,NaN
160,-47.24,68.007,1751,NaN
161,-47.217,68.02,1769,NaN
162,-47.185,68.037,1770,NaN
163,-47.157,68.05,1787,NaN
164,-47.135,68.063,1781,NaN
165,-47.102,68.08,1779,NaN
166,-47.083,68.09,1796,NaN
167,-47.057,68.105,1865,NaN
168,-47.027,68.123,1811,NaN
169,-47,68.135,1804,NaN
170,-46.973,68.15,1812,NaN
171,-46.947,68.162,1824,NaN
172,-46.92,68.18,1826,NaN
173,-46.89,68.193,1847,NaN
174,-46.867,68.205,1858,NaN
175,-46.838,68.22,1863,NaN
176,-46.807,68.235,1867,NaN
177,-46.782,68.252,1852,NaN
178,-46.752,68.265,1860,NaN
179,-46.728,68.28,1855,NaN
180,-46.697,68.293,1856,NaN
181,-46.673,68.305,1862,NaN
182,-46.64,68.32,1888,NaN
183,-46.613,68.338,1904,NaN
184,-46.588,68.353,1897,-40
185,-46.557,68.367,1906,88
186,-46.533,68.378,1924,NaN
187,-46.503,68.395,1926,NaN
188,-46.473,68.408,1916,-544
189,-46.447,68.423,1913,-520
190,-46.42,68.438,1919,-542
191,-46.388,68.452,1913,-592
193,-46.328,68.485,1933,-679
194,-46.305,68.497,1946,-581
195,-46.272,68.512,1945,-482
